GeneID,Intensity.LUAD_phos_10N
PRKCE,0
KIF23,0
APBA1,0
SP4,0
SP3,131884529
DSC2,0
RPL18A,0
MAP2K1,0
FKBP4,0
NUCB1,142888829
SLC25A11,0
DST,0
CREM,0
MLLT1,0
MECOM,0
KMT2A,0
CENPC,0
LMNB2,511090179
PTS,0
ERCC6,0
CEBPZ,0
EIF4G1,134743329
ATP7A,0
NOTCH2,0
TLE1,0
TLE3,0
TLE4,0
PRKCQ,0
DNM1,0
PTPN12,0
PTK2,0
PTK2;PTK2B,0
LIPE,0
SRSF11,280207859
PRKCD,0
CALD1,126695869
CTDSPL2,0
PTPN11,0
PPP2R3A,0
GFPT1,152854829
EXOSC9,129623129
MEF2C,0
TYRO3,0
RUNX1T1,0
RING1,0
PRDX1,0
CDK18,0
C1QBP,0
CKAP4,0
PDE4B;PDE4D,0
ZFP36L1,0
SPAG1,0
KHDRBS1,0
MCL1,0
KLC1,0
SOS1,0
LRP1,138990829
ARHGAP1,127489029
SRSF4,0
SRSF4;SRSF5;SRSF6,126656519
PCDH1,0
DHX9,0
SLC20A2,0
GOLGA3,0
GOLGA2,0
DMTN,126810629
PDE4D,0
CD47,0
PPID,0
SSRP1,0
RBL2,129636029
CAMSAP2,0
SPIRE1,0
NSUN2,0
DMWD,0
RBBP4;RBBP7,0
NCBP1,263955859
EP300,0
FCHO2,262650259
SMAGP,0
APOBR,0
CGNL1,262693459
NEXN,433848289
CPSF1,0
DBP,0
KIAA0195,0
NUP160,0
SCAP,0
ARHGEF5,0
FOXO1,0
GTF3C1,129828629
KCNMA1,0
TWF1,0
SMARCB1,0
BPTF,0
STX4,0
MAP4K2,0
NFIA,133668129
MERTK,0
SFSWAP,130162329
CHD3,127950029
SF3A3,0
DPYD,0
TMEM115,0
ILF3,142812829
LRMP,0
PTPRJ,0
PTPN13,0
EPS8,0
TRAF2,0
FOXF1,129074029
FOXC1,0
ANK3,0
DLG1,0
TAF10,0
NFATC3,0
ABR,0
BNIP2,130823429
BNIP3,0
NFX1,0
CSTF3,0
TIAM1,0
ARHGAP5,0
PRDM2,126710379
STRN3,0
CDC16,0
STK4,0
FLII,127837629
COASY,129912329
ACACA,0
GPS1,0
SPP2,0
ZBTB17,0
USP4,0
CHAF1A,0
CHAF1B,128486529
REST,0
RLF,0
PRKAA1,0
PPFIA1,0
EIF2B5,0
TARDBP,0
PAK1,0
FADD,0
PAK2,127185079
CBX3,293248819
STK3,0
CBLB,0
PSMD2,130661129
MMRN1,0
DDX10,0
TBX2,550109019
DNAJC3,0
SELENBP1,0
MAP3K1,0
PRKG2,0
SLA,0
SRSF9,127921029
SRSF5,302109659
SRSF6,282671859
TRIM28,159239829
G3BP1,153857829
CLN3,140039829
NMI,0
SLAMF1,0
KCNAB2,0
KCNAB2;KCNAB1,0
SKP2,0
ATM,0
GRB10,0
IFIT5,0
MTA1,0
SLC14A1,0
SP140,0
PDE3B,0
PDCL,0
PLD1,0
DYNC1I2,0
MSLN,0
IKZF1,0
SNTA1,0
SNTB2,409660489
XRCC4,0
PPIG,135018129
TCOF1,395051489
SLC39A6,0
SF3B2,128249129
GOLGA4,0
PDAP1,0
ADAM9,127789929
FKBP5,0
MYO9B,127504129
ROCK1,0
NFATC2,0
TNK1,0
GAB1,127203429
BIRC2,0
PICALM,0
MTM1,0
SQSTM1,0
NAB1,0
ATR,0
EIF4EBP1,0
EIF4EBP2,0
RIPK1,0
HDAC1,0
CAMK2B,0
CAMK2B;CAMK2G;CAMK2D,0
CAMK2G,0
CAMK2D,130348329
CAMK2D;CAMK2A,0
DCTN2,0
PKD2,127328349
SNW1,253772159
IQGAP2,0
STIM1,437892789
SNX1,0
KRR1,0
PWP1,0
MTMR1,0
MTMR3,0
CUL4A,0
CUL4B,0
TP53BP2,0
DYRK1A,0
DYRK1A;DYRK1B,145785829
RAB31,0
RIN1,0
LAMB3,0
THOC5,0
SHROOM2,128679029
ITGA9,0
GNL2,0
EXOSC2,0
BMPR2,0
SNTB1,281668859
BYSL,0
RAPGEF1,0
PDE7A,0
CUX1,0
RUNX2,0
PRKG1,0
CDK13,0
IL16,128216629
CKAP5,0
CAMK1,0
HNRNPD,266443049
DAG1,0
PDE1C,0
DSG2,0
VGLL4,0
BOP1,0
SEPTIN6,0
MORC3,0
SAFB2,0
SAFB2;SAFB,0
EIF3A,0
FAM53B,0
ARHGEF7,134091229
ARHGEF7;ARHGEF6,0
EFR3A,129195429
UBAP2L,0
SPIDR,0
SCRIB;LRRC1,0
GIT2,0
SCARF1,0
TTLL12,0
POLA2,0
DOCK1,127869129
TFDP1,0
WRN,0
DPYSL3,0
BTG3,0
ZMYM3,0
DYNC1H1,0
TCEB3,0
MAP7,0
CTTN,0
TRIM25,131228029
PTK2B,0
FLNC,131306529
FKBP8,0
PDE3A,0
GALNT3,0
GRB7,0
BECN1,0
RBM39,152991829
SPARCL1,536524819
FAT1,0
HIC1,0
PRPSAP1,0
DHX8,0
HSP90AA2P,0
ITPR2,0
ITPR3,152265829
NBR1,0
ITPR1,148740829
RASA3,0
IRF3,0
KIAA0100,0
TRIP12,0
PUM1,127567029
MDC1,0
CLINT1,0
KANK1,0
SMC1A,0
RRP1B,0
NCOA6,0
GSE1,0
DIP2A;DIP2B,0
BMS1,0
LPIN1,0
USP10,0
RFTN1,274060159
PPP2R5D,0
LBR,142120829
PTPRCAP,140547829
MVP,136186129
LTBP1,127936729
LTBP2,0
GOLGB1,0
NAA30,0
FXYD3,130923229
MEF2D,0
CHD4,384180189
LASP1,265592829
ARID5B,0
NFATC4,0
NFIX,0
ZNF638,0
NOLC1,0
NUMA1,405958789
CUL7,0
SHPRH,0
SLMAP,0
GAPVD1,0
UBXN2B,0
ATXN7L3,0
VEPH1,0
HERPUD1,0
FAM175B,0
SART3,0
SUZ12,0
EXOSC7,0
TNIP1,0
EFTUD2,0
R3HDM1,0
R3HDM1;R3HDM2,0
SNX17,0
JOSD1,0
RAB3GAP1,130689229
SETDB1,0
RRS1,0
ARHGEF6,268557159
POLD3,0
ACAP2,0
BRD3,133210829
WDR43,0
EEA1,0
PDIA6,0
AGER,0
PLCL1,0
PEA15,134428029
PGM5,316132829
PRKD1,255368909
PCM1,0
TCEAL1,0
PPP2R5A,0
PTGES3,0
PVRL1,0
NONO,0
PTPRK,0
PWP2,0
RABEP1,0
RNPS1,136880829
RBBP5,0
RCN1,0
RALBP1,0
ZMYND11,0
LLGL1,0
LRRC41,0
TTF1,0
PCBP1,0
PCBP2,0
TOMM20,0
ANGPT1,0
MTFR1,0
P2RY14,128068229
RBMY1F;RBMY1C;RBMY1A1;RBMY1D;RBMY1E;RBMY1B,0
RPS6KA1,0
SAFB,261975159
RBMS2,0
PPP1R7,266461059
SF3A1,135480829
SHB,0
SKIV2L,0
SURF2,0
TAF11,127334149
TAF7,0
TERF2,0
MAPRE2,0
TEAD2,0
TGFBI,0
TGIF1,0
NCOA2,0
SLC9A3R2,0
TARBP2,0
SF1,0
TRIP10,137233829
TRIP11,0
MED1,0
ZNHIT3,0
HMGN3,128269229
HMGN3;HMGN2,0
JMJD1C,0
PTPN14,256944599
MAPRE1,0
ZRSR2,0
DLG2,0
ELAVL1,0
LTB4R,255831559
ELF2,0
NAB2,0
GPR68,0
TAB1,0
HERC1,129383729
SLC1A5,0
CD226,0
MLF2,0
ZKSCAN8,0
NCOA1,0
SMAD2,0
TBCC,0
STK11,0
VAMP3,126982869
SLC14A2,0
FAM189A2,0
VPS72,0
EZH2,0
ZFHX3,0
ZYX,480316719
SEPTIN7,127582029
ADRM1,0
CCDC6,387282589
E2F4,0
SLC15A2,0
LAMA4,0
PKN1,129528729
PKN2,0
TAF12,132660629
MAPK14,0
CDC37,0
DPYSL2,0
SYPL1,0
ACKR1,0
RBBP7,0
C3AR1,0
MAP3K11,0
TAF9,0
CALCRL,129194829
CTF1,0
OCLN,264667559
SRSF7,261014559
CPSF6,0
SMN1,0
DBN1,297427659
PTGIS,0
NFIL3,0
NRF1,0
FSCN1,0
MAPK6,0
IFI16,0
MAN2A1,0
RTN1,127571729
PPP1R3A,0
PCK2,126747959
PTPN21,128057529
PTPRO,0
UPP1,0
UGP2,0
PFKFB3,0
TPD52L1,0
IMMT,0
ARHGAP44,0
ZNF827,0
CPEB4,0
ECSCR,0
KNOP1,0
CSPP1,0
FAM110C,0
INF2,0
HLA-C,0
PDS5A,0
KIAA0753,0
RFX7,0
QSER1,0
CLEC16A,0
KIF26B,0
KIAA1109,0
ZNF423,0
ARHGAP31,127530029
FAM83E,128120029
AAK1,132018329
KIZ,0
KIAA1033,0
SPHKAP,0
SHROOM1,0
SLC5A9,0
ERCC6L,0
RALGAPA2,126815229
TYSND1,0
TMEM44,0
SMTNL2,127483729
ATG2A,0
ZNF800,0
CWF19L2,0
EIF2S3L;EIF2S3,126823779
UVSSA,0
LRRFIP1,127810229
EML3,128277829
TWISTNB,0
C1orf106,0
MAP7D1,0
CHD9,0
LSM12,0
TBC1D25,0
RGL3,0
SP6,0
GON4L,0
GON4L;YY1AP1,0
CCDC88A,0
TMEM176B,0
TBRG1,0
RABL6,0
LGALSL,0
PLEKHN1,0
SLFNL1,0
GLYR1,129150529
CRY2,0
C2CD3,0
RIC1,0
VPS26B,0
LARP7,129606629
NADK2,0
TBC1D10B,257347679
TPRN,0
ANO6,0
PLCH1,0
FILIP1L,128780829
AASDH,0
ARID4B,0
GRIPAP1,0
TMEM119,127049389
AMOT,0
SYTL3,0
FNDC1,0
PAN2,0
EPC2,0
ARHGAP29,127285629
PDCD4,0
FNDC3B,0
CRTC2,127200779
AGPAT9,0
C17orf85,0
PHLDA2,0
PDLIM3,0
PLEKHO1,0
USP39,133812429
KLHL22,0
SETMAR,0
CCDC92,0
SOWAHC,0
LBH,0
ARHGAP15,0
KRTCAP3,0
COBLL1,0
HS1BP3,0
CYBRD1,385697609
INO80D,0
ZNF385B,0
EAPP,0
PAN3,126701919
SDK2,0
PLEKHG4,0
BRDT,0
HSP90AA5P,0
DCAF6,0
TMEM41B,0
ODF2,0
SLC45A4,0
ZNF326,0
NOM1,0
ANKRD20A8P,0
FSIP2,0
DNAJC21,0
PPP6R3,0
KIAA2026,0
FAM76B,0
SH3D19,0
NHSL2,0
EMC4,0
METTL10,0
PPM1J,0
MIA3,0
WDR44,131953929
DOCK11,0
FGD3,0
PRRC2B,0
AMER1,0
TJAP1,130179629
RRP12,0
TOR1AIP1,130707029
IQSEC2,0
HABP4,0
MIIP,0
SPECC1,0
SAMD4B,0
BRMS1L,0
DNTTIP2,0
DCAF10,0
RABGAP1L,0
ERICH3,0
LRRK2,256901459
TMEM201,0
HIATL1,0
NUP188,127675329
HP1BP3,139008829
CEP170,0
CEP170;CEP170P1,0
PLEKHS1,0
SNAPC4,0
COL5A1-AS1,0
NOL9,0
NHSL1,0
SZT2,0
ZNF362,0
CC2D1B,0
FNBP1L,257987359
C6orf132,0
HIVEP3,0
MPP7,0
TMEM63B,130145929
LRIF1,0
RBM20,0
UBR4,256195869
STXBP5,129053029
KIAA1217,130672029
ARHGAP21,0
BEND3,0
CAMSAP1,0
KANK4,0
SYT6,0
ZNF618,0
ACBD5,0
RBM26,0
DCAF8,0
CEP162,0
FRY,0
ZBTB37,0
RC3H1,0
MAGI3,128689029
MLK4,0
SH3PXD2A,0
RSPH4A,0
DDI2,0
THEMIS2,0
SOGA3,0
IFFO2,0
AHDC1,0
ARFGEF3,0
VPS13D,0
LIN9,0
CROCC,128821329
TMEM164,0
MEX3C,0
RASIP1,127989429
PIK3R6,0
RIF1,0
STRIP1,261491259
OBSCN,0
CEP350,0
CDC42BPA,0
RPRD2,0
KLHDC7A,0
PRPF38B,279153659
TTC39B,0
RNF20,0
CACHD1,0
ZNF318,0
FAM171A1,0
OTUD1,0
ARHGEF16,0
ZNF691,0
MYSM1,0
TAF3,0
SNX30,0
FAM208B,0
DAB2IP,0
PEAR1,0
MEDAG,0
ZCCHC6,0
DENND4C,0
NAA35,0
LRRC16A,127287359
ZMYM4,0
ZDHHC20,0
TTC23,0
FAM219B,0
RNF123,0
FBXW9,0
ANO1,0
CD276,0
RNF213,0
AP1AR,0
KANK2,432162469
FAM21A,0
FAM21A;FAM21C,128276329
FAM21A;FAM21C;FAM21D,0
STEAP3,0
FAM91A1,132270929
ICE2,0
LARP1B,0
CEP135,127827629
TBC1D9B,0
MAP1S,261344959
ARL6IP4,0
ATG16L1,0
RAP1GAP2,0
OLFML2A,0
HGSNAT,0
TNS3,258037559
ZFYVE26,131571029
MSL1,0
CRYBG3,0
INTS3,0
ARHGAP17,0
KIAA1429,0
SPECC1L,266247859
C1orf95,0
PDPK2P;PDPK1,127316069
GLTSCR1L,0
UHRF1BP1,0
ATL3,0
MCTP2,0
IQSEC1,0
RLTPR,0
CIAPIN1,0
OTUD7B,0
RALGAPA1,0
ABLIM2,0
SIGIRR,0
LAMTOR1,0
NCAPH2,0
GRAMD4,0
KIAA0930,0
SMEK1,0
CCSAP,0
RAB12,0
PLEKHA7,260296709
DENND5A,0
SDE2,0
SLC8B1,0
RCSD1,274395859
NIPBL,137246829
PRR5L,0
CAPN13,0
ZNF280D,0
MFSD5,0
SLC18B1,0
HMBOX1,0
RHBDD2,0
PWWP2B,0
REEP3,0
RETSAT,0
KIAA1211L,0
RWDD4,0
PRPF40B,128500029
ANKRD54,0
SLC30A6,0
TAPT1,0
KANK3,588771919
PPP1R18,0
ZCCHC8,0
MAST2,0
DHX57,0
LLGL2,128529929
CC2D1A,0
MSANTD2,0
EDC4,0
SCYL2,0
CASC4,0
CNNM4,0
NFRKB,0
KLC3,0
ALKBH5,0
PDXDC1,0
INTS5,0
TMEM154,0
VWA1,0
PGM2L1,0
FBXL19,0
CTR9,130101229
AAGAB,0
PPIP5K1,0
ULK3,0
TTC33,0
MYO7B,0
FBXO38,0
TRAT1,0
RHBDF2,0
ELMSAN1,0
BRAT1,0
WDR59,0
ZC3H14,133246529
CNST,0
LARP1,128600529
ATAD2,0
TMED8,0
BLOC1S3,0
ZBED9,0
RICTOR,0
WDR74,0
AGTRAP,0
SAMD1,0
SMARCD3,0
NHS,0
SLC4A10;SLC4A7,0
ANKRD12,0
AFTPH,0
FIP1L1,257377459
CRTC3,0
CYP20A1,0
C16orf54,0
FAM198B,0
PARM1,0
OLFML1,0
LAYN,0
PLXDC2,144079829
TMEM108,0
CD300LG,0
CRELD2,0
APOOL,0
BAIAP2L2,0
TMC5,0
FAT4,0
ATF7IP,254701969
RANBP10,0
PACS1,0
BCOR,0
RAB11FIP1,0
RAB11FIP1;RAB11FIP2,0
CHRDL2,0
NAPRT,0
GIGYF2,258543109
SLC36A4,0
SCARA5,0
AEBP2,0
DEF8,0
NFXL1,0
ZNF704,0
NBEAL2,0
FGD5,0
CCDC141,0
SLCO4C1,0
C15orf39,0
QSOX2,0
SRCAP,0
FAM83H,255859619
FAM65A,0
NBEAL1,0
WDFY4,0
MFSD6,131094329
ARHGEF18,0
ANKRD13D,0
KIAA1211,0
BEND4,0
CEP128,0
PIK3AP1,0
ARHGAP27,0
C15orf52,0
DENND5B,0
PNPLA7,0
FGD6,0
GPRIN3,0
TOM1L2,0
SYDE1,0
MICALCL,0
KCTD8,0
PLEKHM3,0
STXBP4,0
C1orf186,0
MBOAT2,0
VPS13C,131588429
USP34,0
RAPH1,0
USP54,0
UNC13D,0
PREX2,0
CYS1,0
MED13L,0
LARP4,0
ZNF767P,0
CBLL1,0
MTSS1L,0
NOL8,0
SSH2,0
ASXL2,0
CCDC80,0
CEP68,0
HECW1,0
SUPT6H,126880639
SND1,0
MARK2,0
DDX46,0
MON1B,130264829
DHX30,0
EIF3M,0
MEPCE,127231279
ARMCX2,0
FAM73B,0
RSRC2,267602059
BEND5,0
CYFIP1,0
DOK3,0
LPCAT2,0
TAOK1,0
SH3BP5L,0
EEPD1,0
RASGRP2,0
STRADA,0
MICAL3,0
ERMP1,128775129
TRMT1L,0
ZC3HAV1,0
PID1,0
GVINP1,0
FAM122B,0
SETX,0
KANSL1,0
ATG9A,128992529
PRICKLE2,127433499
POGZ,128018329
ZFYVE16,0
MON2,0
UBE3B,0
DENND4A,0
TMC7,0
TMC4,0
MYH14,290782829
NUFIP2,0
SZRD1,0
MAVS,130517329
CLASP1,0
DHX29,0
HAUS6,0
LIMS2,0
KIF21A,0
HDGFRP2,0
BRAP,0
EMSY,0
AKNA,0
ARHGAP22,0
RAI1,0
WAPAL,127718229
IRF2BP2,256728659
IRF2BP2;IRF2BPL,0
SDK1,0
HSD17B13,0
APBB1IP,134784429
SPRED2,0
SPRED1,0
BTLA,0
SRGAP1,0
RBBP6,0
ARHGAP30,129159029
SH3RF1,0
GRASP,127970329
FGD2,0
RAB44,0
CNTRL,0
FILIP1,127603029
PIGW,0
ABI3BP,0
VPS13B,0
C11orf96,0
ZSCAN2,0
TMEM179B,0
GALNT7,0
PHLDB2,0
TMEM55B,0
DAAM2,133420629
KIAA1328,0
PATL1,0
TBC1D1,0
SYVN1,0
TRPT1,0
TTC7B,134672929
RBM23,0
PABPN1,0
METTL3,0
LDB1,0
PBRM1,257200659
YRDC,0
MTDH,200354829
CTAGE6;CTAGE15;CTAGE4;CTAGE8;CTAGE9;MIA2,0
KTN1,0
RIMS1,381876359
BCL9L,0
PHLDB1,0
N4BP2,0
CADPS2,0
FERMT3,0
FAM83A,0
ZBTB46,0
CASZ1,0
FAM124A,0
LUZP1,0
MYPOP,0
KIF27,0
LRRTM4,0
EXOC3L1,0
TAX1BP1,0
PACS2,0
LCA5,0
GLCCI1,0
FAM134C,0
HOOK3,0
ARHGEF25,0
MON1A,0
PARG,0
PPFIBP1,382191269
SLC26A11,127027009
ZC3HC1,127795029
OSTM1,0
FCHSD1,0
GPBP1,0
PROSER2,0
CDR2L,0
RALGAPB,0
RALGPS2,0
LSR,127403359
ERICH1,0
CIR1,0
HEATR5A,0
ANKLE2,0
MEX3D,0
MEX3D;MEX3B,0
DDX42,0
TICAM2,0
NME9,0
XYLT1,0
STX12,0
PALB2,0
GATAD2A,253748479
GPSM1,0
C2CD5,131455129
RASAL3,0
SGK223,0
HIPK1;HIPK2,0
TMC8,0
IRF2BP1,260266099
CAMK1D,0
RHPN2,0
RHPN2;RHPN2P1,0
ERC1,0
RNF135,0
AEBP1,0
TMEM139,0
HID1,129613929
UNC5CL,0
LYSMD2,0
DENND1C,0
NUDCD3,0
PLEKHH2,254702389
AHNAK2,0
FOXP4,0
NOSTRIN,0
NAV2,0
LEPREL2,0
FUNDC1,0
MISP,254471069
KSR1,0
SPNS2,0
CEP97,0
CARKD,0
FAM219A,0
ARHGEF19,0
WDR75,0
SLC44A2,0
TEX2,0
FAM114A1,0
PLEKHM2,0
DENND6A,0
MGA,0
GCC2,0
SFTPA1;SFTPA2,0
PHF6,0
CUL9,0
LRRC8A,0
LMTK2,0
LAX1,0
UBR1,0
ARHGAP12,0
CHERP,0
ZSCAN29,0
CDAN1,0
ANKHD1,0
SUGP1,0
SUGP2,0
WWC1,0
ZFPM1,0
CCAR1,0
HOMEZ,0
FAM178A,0
SKA3,0
SIRT2,0
PHC2,0
GALNT12,0
BAP18,0
NRM,0
C9orf40,0
GPALPP1,0
PALM2,256445159
FAM126B,0
RBM12B,0
SLC35F2,0
RPAP2,0
ZC3H3,0
PNPLA6,0
SMC5,0
CMIP,0
PPAPDC2,0
MICALL2,0
AMOTL1,128600229
RAVER1,127391869
FTSJ3,0
SLX4,0
TMEM192,0
DIS3L2,0
LAS2,0
CCDC13,0
ZZZ3,0
C20orf196,0
EXOC8,0
SYTL1,0
REM2,0
TRIM22,0
ZDHHC23,0
GRAMD1C,0
HACE1,126610129
PHACTR4,0
RCOR2,0
RASEF,0
KIAA0319L,0
RTKN2,0
KMT2E,0
DCP1B,0
SCYL3,0
GPR116,0
UNC5B,0
PELP1,0
ABI1,262927749
WDFY3,0
C1orf87,0
ZNF444,0
SPICE1,0
TAGAP,0
MIER1,0
RPTOR,0
FAM177A1,0
AHI1,0
CCAR2,0
NUP93,0
STK11IP,128079729
ZNF687,0
REXO1,0
CMTR1,256086059
LRRC47,126684199
DOCK4,129100929
SLC39A11,0
ARHGEF28,0
INTS1,127517729
PROM2,0
ANKRD35,0
ARMC10,133210129
ZCCHC24,0
GHDC,0
CLASRP,254776949
PQLC1,143656829
AGGF1,0
SLC43A2,0
ASCC3,0
CLIP4,0
EHBP1L1,0
PLCD3,0
MICALL1,0
TXLNB,0
MPP5,0
STAG2,0
SYNPO,265850259
FNBP4,0
MFSD4,0
RYBP,0
NIN,0
MINK1,127392999
SPATA6L,0
TMEM55A,0
CCDC82,0
MARVELD2,128612029
AFAP1L2,0
ZNF276,0
AFAP1,0
MREG,0
OXR1,0
MPND,0
ZGPAT,0
TAB3,0
WDTC1,0
NKAP,0
TMEM57,0
SH2D3C,0
ARRDC1,0
C12orf45,0
FAM63A,0
CAMKK1,0
RNF10,0
FAM101B,0
MSL3,127768329
FAM160A2,0
CPSF7,0
SLC15A4,0
MYCT1,384412969
ADAMTSL1,0
ARFGAP2,0
C1orf52,0
METTL13,0
ARL6IP6,0
ARFGAP1,0
USHBP1,0
ZNF655,0
PAF1,0
CCNYL1,0
ANKRD31,0
UBR7,0
MB21D1,0
DDX51,0
ZNF513,0
CEP112,0
CEP120,0
ABTB2,0
JMY,0
C19orf47,0
TMEM102,0
KRI1,0
TC2N,0
POC5,0
ATG16L2,0
ZNF579,0
ZBTB38,0
PRPF38A,0
KDF1,0
ZNF511,0
ATP11C,0
ZFP62,0
KDM1B,0
AVL9,0
SLC43A3,0
GOLM1,0
COLGALT1,0
SIDT2,0
TMEM87A,0
PCSK9,128910129
HSD17B11,0
FAM63B,0
ATAD1,0
PPAPDC3,0
SCCPDH,0
FAM134A,128786729
SERBP1,0
KCT2,0
LEMD2,387569419
RBBP8NL,0
HJURP,0
NFATC2IP,0
CHST4,0
DAGLB,0
RNF169,0
ZBTB44,0
KIAA1407,0
GALNT11,0
SMG8,0
RNF214,0
PPFIBP2,0
LSM14A,0
CCNY,281383659
ZNF280C,0
MAPK1IP1L,0
PAPD5,0
EHBP1,0
RBM15B,126949739
TNRC6A,0
PSD4,0
PHC3,0
TMEM104,0
CNNM3,126930429
RGS22,0
ABCF1,133450229
GLIS3,0
PIK3C3,0
CATSPER1,0
SRFBP1,127021739
FAM83F,0
NGDN,0
SUPT20H,0
PDZD8,128052429
C1orf162,0
EXPH5,0
NAV1,0
PPHLN1,129445829
KMT2C,0
DOCK8,0
SYNE1,519475569
ZNF397,0
USP32,0
BOD1L1,126979339
ARID1B,0
FLCN,0
NUP35,0
REPS2,0
ENGASE,0
GPRC5A,126722879
ADCY4,0
TOR1AIP2,0
TSTD1,0
MYRIP,0
CADM4,0
PJA1,0
OR4D6,0
ZNRF2,0
ATL2,0
LILRB4,0
LILRB4;LILRB1,0
KDM2B,0
MOSPD2,0
DDX55,0
NEDD1,0
NCOA7,0
THOC2,128201829
INADL,133282529
VANGL1,0
OCC1,0
SNIP1,0
PPP1R14C,0
WDR48,0
PPP1R35,0
MPLKIP,0
SMARCC2,396441789
GDAP1,0
DEPTOR,0
SLC35B2,0
PUM2,261208459
GOLGA5,0
KLHDC4,0
SHKBP1,0
ZSCAN18,0
BAHD1,0
SLC35G2,0
FAM213B,0
ZCRB1,0
RAB3IL1,0
TBC1D16,0
WDR20,0
TRMT10A,0
MDM1,0
TBC1D15,0
TMEM163,0
POC1B,0
SPATA18,127300629
FAM110B,0
IFI44,0
PI4K2B,0
STT3B,428337659
ZNF507,0
SPPL2B,0
PREX1,171444829
URGCP,0
NEK9,0
SLC2A12,0
CHD6,0
TRPM4,0
PLEKHO2,127035699
DTX3L,0
DDX54,128133929
DMXL2,0
DLG5,0
CABLES1,0
TRAF3IP1,0
HCAR2;HCAR3,0
SYTL5,0
NEK7,0
RB1CC1,0
ASAP3,0
MICAL1,254870699
EPS8L1,0
SSH3,0
TBCK,0
DTD1,0
RHBDD1,0
AFAP1L1,0
DENND1A,0
SH3RF3,0
DOT1L,0
CEP192,0
SNX29,0
SNX29;SNX29P2,0
ARHGEF40,0
FBF1,0
RAPGEF6,0
SMCR8,0
PARD3,0
PARD3B,0
USP33,0
PNISR,0
WHAMM,0
FNIP1,0
ZFP90,0
ZNF384,0
SLC16A10,0
SHROOM3,0
WIPF2,0
THAP3,0
COG1,0
RNF139,0
SMAP2,127070899
ZC3H15,0
PPIL4,0
GTF3C2,0
TBC1D22A,0
PHF10,0
RAB2B,0
PPP1R13L,0
CHURC1,0
HDAC7,0
NUP133,0
CHMP7,0
THEM6,0
PRUNE2,0
DEPDC1B,0
BCL7C,0
CHTF18,0
N6AMT2,0
STAG1,0
SCFD1,0
CANT1,0
C7orf43,0
TRAPPC12,0
POF1B,0
HNRNPLL,0
PCNP,0
TMEM40,0
KCNE4,0
TRUB1,0
ATXN2L,0
ARAP3,0
PHIP,128464729
STAB2,0
PRPF31,0
NELFB,0
RUFY2,0
CASKIN2,132111529
ATRIP,0
STON2,0
ATL1,127729629
MADD,0
SYNE2,0
CNKSR2,127115519
GATAD2B,0
PIBF1,0
DNAJC9,0
AUTS2,0
BRI3BP,0
BBX,0
CTNNBL1,0
ING5,0
SEPTIN1,0
JDP2,0
SSH1,0
ATG4A,0
RIN2,0
AHCTF1,0
DGCR8,126892949
PIK3R5,0
RSPH1,128375629
RFFL,0
ROBO4,0
POMGNT1,0
IRGQ,0
DDB2,130994429
DDX1,0
STARD8,0
STARD8;DLC1,0
SEC14L1,0
SLC39A7,144270829
PIEZO1,266788059
PIGB,0
H1FX,0
PSMF1,0
SLC7A6,0
GBF1,0
LPIN2,0
SMG7,0
RTF1,0
SNX19,0
TMEM131,0
IP6K1,0
BAP1,0
SPOCK2,0
RAPGEF5,0
TSC1,0
UBXN4,0
PHF3,0
SLC9A6,0
HSPH1,0
SEPTIN8,0
DOCK2,0
TBC1D5,0
ZNF592,0
JADE3,0
MYO18A,403563889
LARP4B,0
GCN1L1,0
HMHA1,0
NUP205,0
KIAA0226,127187039
TTC9,0
ANKS1A,259953759
KIAA0232,0
DYRK2;DYRK4,0
LPAR1,268008259
AKAP1,0
ALG3,144117829
ANP32B,144925829
PVRL2,0
PTPRU,0
PRCC,0
TFG,0
USP6NL,0
TFAP2C,0
RREB1,0
HDAC2,132874529
DPF2,0
PROX1,0
CREBBP,0
KAT6A,0
SYMPK,126985169
TAF15,0
GOLGA1,0
EVPL,260723559
NRCAM,0
CORO2A,0
RPGR,0
INPP5D,0
DDX17,0
TANK,0
KIFAP3,0
NEO1,128308129
APBB2,127757029
RAD50,0
OSTF1,0
ARHGEF1,0
UFD1L,0
CDS1,0
FGF13,0
SMARCC1,260482659
SMARCD2,0
RAB8B,0
BAD,254749229
KHSRP,0
SLCO2A1,127157099
PEX13,0
ARHGEF2,0
KAT5,0
BRF1,0
DVL3,0
USP7,0
LPP,0
MED12,0
BHMT,0
WNT2B,0
PHKB,0
SCAMP4,0
TCEAL3,127788029
TCEAL3;TCEAL6;TCEAL5,128434529
GTF3C6,0
PRKCDBP,130987529
CNKSR1,0
RNF34,0
MAL2,0
OSBP2,0
L3MBTL2,0
ITFG2,0
HDAC10,0
UBE2E3,0
FBXW5,0
MKL1,0
RILPL2,0
TMBIM1,129296429
PPP1R14A,0
CCDC102A,0
C11orf52,128179729
SLC35C1,0
TMEM230,0
EXOC4,0
KIAA1191,0
FERMT2,0
PNPLA2,0
FUBP1,0
SLC25A46,0
RAB7B,0
ACD,0
ESAM,0
TMEM125,0
PBXIP1,0
KIAA1143,0
MIB2,128409629
EME1,0
TTC28,0
DACT3,127777329
TMEM45B,0
C18orf25,0
CLDN23,0
AKT1S1,407324989
TMEM159,0
SH3KBP1,260559459
SGK3,127519229
ZBTB8A,0
