GeneID,Intensity.LUAD_phos_07T
LPXN,0
SNX2,288620998
DPM1,209445999
USO1,251657098
TOM1,227182998
PFKFB2,226698998
EIF5B,1113680974
GAS7,115479599
BRD4,395157997
OPHN1,0
PPP1R11,586907997
RNASEH1,111644599
NBN,224760498
NOL3,115371199
DTNB,0
LILRB3,118773999
LILRB5,112533099
MITF,0
SRGAP2,0
SRGAP2;SRGAP2B;SRGAP2C,118510199
NOS1AP,0
IGSF3,128869999
DENND4B,111888599
TMCC2,119464199
CBFA2T3,0
LRP4,0
LDB3,0
N4BP1,111958799
ROCK2,0
CLASP2,230770098
COBL,113599499
CPNE3,0
ZBED4,0
DEPDC5,347454597
ATG13,115968599
OBSL1,0
PHF2,961839194
PHF2;PHF8,112233799
ZC3H11A,257960548
RAB11FIP3,111224589
SOCS5,0
NPHP4,112535699
PHACTR2,0
PPP6R2,228047388
CNOT3,0
ANKRD17,230221898
SIN3B,112827099
DNAJB6,120867999
SNN,0
VPS4B,0
VPS4B;VPS4A,111528399
ENTPD3,0
ZNF217,117609899
H2AFY,383276497
FLNB,340495297
NCOR1,968501994
VAMP4,189385999
PEX14,116148699
TRIM3,228256298
ULK1,111698599
SLC43A1,116239199
SEC22B,1275594307
DEAF1,0
PRPF40A,969007794
TACC1,130427999
GIGYF1,111354819
LRCH4,736336295
SAP30,0
MED24,266724198
KATNA1,114832999
ERN1,0
PSIP1,957870295
SRSF10,1270585998
CLDN11,0
TNFRSF21,0
TADA3,0
SF3B1,1102989394
WBP4,0
SKAP2,0
PRKRA,656757197
RPS6KA5,0
MYCBP2,722017595
NPM3,113293699
PRDM1,0
REM1,0
SNRNP200,434791007
OFD1,226539248
TOM1L1,0
RPS6KA4,231044398
SURF6,113521799
UTP20,130713999
NUP155,261041998
TCEA3,123036999
PALM,0
GRAP2,383963997
CAPN15,0
BCAR3,112760599
EIF3G,320073598
EIF3J,484958297
PPP1R37,0
DGAT1,117108199
CCNK,133376999
DYSF,0
PIAS1,121098999
FLOT1,112385499
TRIO,114684399
MPDZ,334216707
CPD,334225998
SASH3,225836198
GLRX3,0
RSL1D1,195553999
WFS1,114087799
NEBL,242122098
RNF8,0
PDE5A,113690799
ZFAND5,114347599
SRP72,400924997
RECQL5,139808999
URI1,112526099
STK17B,0
ECM2,114052099
MTA2,129144999
USP1,0
STK10,361182497
PRKD3,232642898
PRKD3;PRKD1,352032597
GFPT2,0
TPPP,0
KBTBD11,118766499
ATP10B,0
TOMM70A,830365999
MYO1D,111411919
TOX4,117353599
MICAL2,0
KIAA0754,113111099
SUPT7L,0
FCHSD2,0
UFL1,0
SORBS2,784930315
TMCC1,369057297
PHF14,630545596
SASH1,701274195
TMEM63A,245881198
FARP2,227319598
UBXN7,225614198
SUN1,129154999
PROSC,116097899
PRPF6,0
PCF11,452198337
FRYL,225636398
CDK14,0
GLCE,121049999
ABLIM3,463183697
KDM4B,0
KDM4B;KDM4E;KDM4C,0
SLCO2B1,254701798
WDR47,0
TRIM37,111669499
SEC31A,794559997
CEP152,113412799
FAM13A,0
ARHGEF15,0
TJP3,862480695
YIF1A,0
UBR5,571501697
FSBP,0
SCAF4,0
UBE4B,239633498
SCEL,861429545
VAMP5,111584199
RTN3,195843999
ZNF205,0
EPN2,230357498
STBD1,151852999
ZRANB2,763096997
LUC7L3,0
KIF20A,0
MBD4,0
SBF1,110848059
KAT7,976069194
ABCC6,0
PDE8B,0
KCNK5,113252599
VAPB,490554997
SNAPIN,119110499
MPZL1,508012397
PGLS,0
TACC2,860609695
TRIM16,0
ZBTB7A,435865997
MAP3K6,118465899
SLU7,260034998
PGM3,0
RAPGEF3,0
CD2BP2,326195999
MED26,121679999
ZFYVE9,0
SVIL,1531992592
BAG4,112419199
SLC34A2,0
PARN,274703798
FMNL1,793632697
CLDN7,0
ABCA1,0
SEC24B,111851999
LPHN2,0
CBX6,0
NADK,119371099
SFT2D2,112305499
ACSL3,0
POLR1A,225051998
PCNT,235526798
CNOT4,0
NFATC1,0
ASMTL,111982899
CDS2,496268597
FGFR1OP,113722999
PPP1R3D,0
BRD1,228117998
POP4,0
HERC2,118226299
HERC2;HERC2P3,228978498
OXSR1,129752999
PTBP3,239084348
STARD3NL,906464195
WIZ,114347599
DDX58,0
STAU1,112661699
TMEM50A,111651899
BAG2,0
BAG3,467229387
MAP4K4,111796299
AIFM1,462272197
LATS1,115831499
TSPAN13,0
ABHD16A,0
C6orf47,113672599
EOMES,0
S1PR4,0
BCL10,113216899
MOCS2,0
PEX11B,0
PAK4,236182398
CHEK2,0
APBA3,112373999
LDHA,113098299
ALDH1A1,0
CYB5R3,0
PNP,0
ABL1,114431899
EGFR,280299998
PGK1,0
AK1,113273499
F9,112602799
PLG,111821899
CA1,0
CA2,0
SERPINC1,132111999
SERPINA1,0
KNG1,119795799
FOS,0
MYC;MYCN,0
PIGR,1045450697
HLA-B,0
HLA-DRB1;HLA-DRB3,0
HBD,0
HBD;HBB,0
COL1A1,0
SPTA1,0
APOE,0
APOA2,0
FGB,0
MBP,0
GYPA,263392998
SLC4A1,424540197
FN1,185554999
AHSG,0
TFRC,0
FTH1,341388998
VTN,351096397
HMGCR,0
CAT,227064998
RAF1,0
RAF1;ARAF,171387999
ALDOA,394466697
ANXA1,0
APOB,115608399
NR3C1,138291999
TK1,0
CD74,121707999
SEMG1;SEMG2,0
GAPDH,112944899
ERBB2,349579597
TP53,111344609
SLC4A2,0
GYPC,0
ATP1A1,123209999
ATP1A1;ATP1A3,113807299
ATP1A1;ATP1A3;ATP4A;ATP1A2,113663399
APP,0
HMGN1,326204998
PRKCG;PRKCB,155572999
SLC25A5;SLC25A4;SLC25A6,0
ALPL,121290999
ALPP;ALPPL2,121121999
EIF2S1,112765899
ICAM1,127503999
RPLP2,126883999
RPLP0;RPLP0P6,486721998
JUN,251803498
JUN;JUND,119057999
SSB,0
PRKCB,0
KRT18,725664996
UROD,0
FYN,123372999
GSN,119336199
RB1,113116799
PTMA,247938998
CDK1;CDK3;CDK2,0
ATP5B,0
S100A9,0
S100A6,112654999
APOA4,0
ENO1,233781798
ENO1;ENO3;ENO2,115212199
NPM1,851927297
TPM3,117359699
TPM3;TPM1,112871899
EPHX1,0
NEFM,0
CENPB,0
P4HB,0
FES,0
CSF1R,0
CTSD,0
ANXA2,0
ANXA2;ANXA2P2,999316795
GP1BA,0
CAPN1,0
ADRB2,115326099
BPGM,0
APRT,0
EPRS,373651097
HNRNPC,1077057797
UQCRH,0
YES1,0
LYN,400083597
SFTPB,111347639
GJB1,233716498
SP1,118571399
ZFY;ZFX,0
ANXA6,0
NGFR,267540998
ABCB1,0
SLC3A2,0
NR3C2,0
HSP90AB1;HSP90AB3P,352795999
SRPR,652547997
MME,114346499
PDHA1,475317998
PDHA1;PDHA2,754791998
PTPRC,241905999
MET,0
ADRB1,0
SNRNP70,134676999
HCK,121587999
ITGA5,0
NFIC,488068097
RPS17,114789199
ANXA5,0
RPSA,0
IL6R,0
ADRA2A,0
SNRPA,0
HOXD4,0
GSTA2;GSTA1;GSTA3,124142999
SNRPC,0
LGALS1,0
TPM1,237547098
CLTA,117502399
ANXA4,119571199
CNP,119476199
CD7,0
HMOX1,0
CSF1,0
PDGFRB,223118898
HNRNPA1,614051998
HNRNPA1;HNRNPA1L2,0
PARP1,0
ALDOC,0
TFPT,360332297
ATXN1L,354177597
POLR2M;GCOM2,0
SMIM13,0
RGPD1;RGPD2,113976799
RGPD1;RGPD2;RANBP2;RGPD4;RGPD3,0
HSPA1B;HSPA1A,143852999
HSPA1B;HSPA1A;HSPA6;HSPA7,110844019
PGBD3,0
GLI3,0
ZBTB48,0
GLI4,0
TROVE2,111932899
RRAS,0
ARAF,118249799
HIST1H1E,120854999
HIST1H1E;HIST1H1B;HIST1H1D;HIST1H1C;HIST1H1A,0
HIST1H1E;HIST1H1D,222855999
SPP1,1480472592
PTPRF,112643399
NR2F6,0
NR2F1,0
MAPT,0
PRKAR1A,202734999
KIT,0
HSPD1,121845999
CLU,127789999
IRF1,0
HSPA5,0
MAP2,321577898
SLC2A1,113337699
SLC2A3,0
EPB41,722194695
PYGB,0
RALA,0
BCR,372167997
ERG,0
TOP1,0
TOP2A,121272999
G6PD,0
ESRRA,0
DMD,348425907
SFTPC,0
IGF2R,645393997
SRF,258780698
MS4A1,112507899
COL6A1,0
COL6A3,114390199
TPR,354026297
ANXA3,0
BCKDHA,752041998
SKI,0
ACTN1,112804799
ACE,0
CDH1,112522499
SRC,343625098
XRCC6,112559699
UNG,0
NR2C1,0
GP1BB,128476999
RNH1,121886999
CYBA,119792699
SCG2,0
CFTR,0
VCAN,504694697
ITGA4,262325098
CEACAM1,112837899
HLA-A,669644697
HLA-E,0
HLA-DRB4,0
LCP1,594991017
PLS3,222210308
APEH,112808199
GYS1,117561399
PRKAR2A,1504717998
CCDC130,114560299
CD99,0
PRKCSH,0
HCLS1,123453999
PKM,122619999
HSP90B1,335481487
SLC2A4,0
HNRNPL,0
DARS,0
ETS1,0
JUP,240738698
BRAF,267599998
PVR,0
PGAM2;PGAM1;PGAM4,113267499
IFNGR1,111514099
B4GALT1,0
EZR,228852098
ATF2,554415997
UCHL3,0
FOSL2,366434297
NME1;NME2;NME2P1,0
HIVEP1,0
RPS2,112169599
TCF4,0
TCF3,113040899
DSP,579120097
MUC1,353921897
CD44,261375998
ITGB4,223610098
SPN,428199997
CBR1,0
CREB1,125236999
PECAM1,0
PPP3CB,120099299
NCK1,269400298
GCFC2,1112678394
HIST1H1B,511711897
HIST1H1D,177912999
HIST1H1C,753561998
POR,112484999
EPB42,0
MGMT,128888999
ATP2A2,133516999
STMN1,359258397
STMN1;STMN2,0
YBX3,0
YBX3;YBX1;YBX2,0
ZNF22,169065999
ZKSCAN1,114029899
ZSCAN20,0
HMGA1,427256997
TMEM11,112101699
IFNAR1,117512899
PRKCA,512443697
JUNB,119102799
GJA1,353177897
UBTF,112804999
JUND,0
ATF7,351082497
PRKACA,131006999
PRKACA;PRKACG;PRKACB,0
DES,249259998
PTPN2,227017798
CTPS1,137283999
PFKL,0
IGFBP3,126427999
SPI1,0
TCP1,234984698
PTPN1,228347598
ARF4,112400199
PTPRA,115985299
NELFE,443653397
LAG3,0
PGAM1,231806998
PGAM1;PGAM4,111766799
RCC1,317145999
SDC1,112462499
LIG1,338786297
XRCC1,884568597
PAM,112426699
MYL12A;MYL12B;MYL9,269803898
PLCG1,0
NCL,634015197
ELK1,111149569
TRIM21,0
TFEB,124937999
TFE3,247653998
SLC9A1,667223997
ITIH2,113815199
NFKB1,113226799
NCF2,0
TYMP,141634999
ATP2B1,246593998
ATP2B1;ATP2B2,124250999
EIF2S2,251921348
CD33,0
TPSB2;TPSAB1;TPSD1,112234899
CD22,111696599
RAB4A,0
RAB6A,0
MX2,112390699
LMNB1,850712395
LMNB1;LMNB2,230335999
HOXA5,0
BCL3,0
CAST,1021409094
PTMS,0
CDK11B,148994999
CDK11B;CDK11A,918483696
CSRP1,137750999
FLNA;FLNC,0
NF1,601755896
MAOA,118925099
S1PR1,0
TNFAIP3,0
TAF1,0
C5AR1,135955999
TBXA2R,113985299
MSR1,231686698
VDAC1,169848999
ERBB3,252556798
TGM2,114704799
OSBP,999721995
FBL,0
CDH3,0
PAICS,0
SCP2,0
UBA1,111586799
ENPP1,0
FGFR4,0
HIST1H1T,0
HNRNPA2B1,125534999
RFX1,232490798
CBL,234540498
PRKACB,121678999
MRC1,123041999
FBLN1,136100999
TCEA1,298318998
SFPQ,0
KEL,0
HRC,338911197
RPS3,281855999
PTPRG,114668999
PTPRZ1,0
SP100,1361713895
MCC,227046338
NFYA,151662999
CFL1,377848667
EIF4B,453776397
ATP2B4,227596998
PAX7,226571098
EEF1B2,375726998
AKAP5,0
IGFBP5,0
PRKCH,123729999
TNC,775611297
POLR2A,781672495
APC,232105398
ADRBK1,114316699
PTAFR,0
F2R,112111999
MCM3,367088397
BRD2,376431797
FAS,119713699
YY1,252483298
DNAJB1;DNAJB4,0
DNAJB2,0
ATP5A1,0
PSMA3,0
MSN,350594497
PTPN3,230601298
DNMT1,114268699
U2AF2,443523998
RPL13,111054729
PTBP1,0
ZFP36,0
PLN,115359999
IL3RA,0
STOM,0
MAPK3,244399998
MARK3,116099099
MARK3;MARK2;MARK4;MARK1,130250999
ARNT,0
RPA1,0
DCK,113033699
CAD,117382399
CALR,0
PDE4A,112320799
MAP4,1274111995
PIK3R1,0
PSMA5,0
HLA-DMB,112097399
CHAT,111674199
TEAD1,0
SMARCA1,0
MAPK1,239955498
ERCC5,391806997
GRN,110628419
PTPRM,0
EPHA2,0
EPHB2,116172199
PTPN6,112226599
SHC1,256976598
ARID4A,112523999
KDM5A,114346099
TKT,230762898
NOS3,238925598
LMOD1,366679997
OAS2,0
MARCKS,782690396
AQP1,244329898
PRDX6,114455999
PEBP1,318191998
FCER1G,220495999
CDC25B,0
NKTR,252054998
NMT1,257981098
HLA-F,122830999
LRPAP1,225897598
ADSL,120890999
CLIP1,0
CLIP1;CLIP2,146446999
PRKAR1B,112717499
PRKAR2B,527676997
RRM2,0
SDC4,0
HIVEP2,119306699
SLC6A4,0
AKT1,0
AKT1;AKT2;AKT3,0
AKT2,117398999
HNRNPH3,0
HNRNPH1,112821499
HNRNPH1;HNRNPF,0
HNRNPH1;HNRNPH2,459265999
STIP1,0
S100A11,135183999
VIPR1,0
CCR1,446238997
PYCR1,0
SLC8A1,113414299
ELF1,408839297
ICAM3,111244789
ACSL1,0
KIF5B,171177999
CSTF2,149736999
ABCC1,464944597
SDC2,0
EVI2B,254347198
EPHX2,0
HSPA4,111695799
CTNNA1,1632518446
CTNNA1;CTNNA2,874299997
CTNNB1,900502997
BMI1,0
NF2,111774599
RDX,0
RFC1,114433099
GTF2F1,244859298
SPR,112807999
HRH1,112708999
PTGER4,0
THBS2,0
FBN1,219145999
IRS1,454973367
MYH10,1758968512
MYH10;MYH11,0
COPB2,257425999
ADD1,500406797
ADD1;ADD2;ADD3,117182599
BSG,116967199
NUP214,721355995
HNF1B,229384298
SOX5,0
SOX5;SOX6,111949699
SLC16A2,280127598
GJA5,112190799
MAP2K2,470982297
MAP2K2;MAP2K1,0
CPOX,0
RPL4,0
PGM1,267785999
ACVR1B,0
GNL1,279966998
ACVRL1,342860497
TGFBR2,225674398
HPCAL1;HPCA;NCALD,0
ZEB1,117104299
TAGLN2,478465999
TALDO1,0
RBMX,0
RBMX;RBMXL1,244645999
COIL,233765098
EIF4A3,0
COL18A1,0
CAPG,227307698
CAP2,0
IL6ST,0
TXLNA,0
PSMB10,118802499
PBX2,234008798
MLH1,115689599
STAT3,296415999
USP8,158497999
PEX19,0
MDH1,111074919
ETV3,228834798
CASR,0
BCL6,229165998
CETN2,269925999
ETV6,516506597
NAA10,112539899
KDM5C,112973299
PPP1R2,161706999
PPP1R2;PPP1R2P3,370429998
MAP3K8,0
SLC19A1,0
PRKCI,0
ELK3,0
TMPO,1498828896
STAT1,135681999
STAT5A;STAT5B,123524999
ARHGAP25,231359798
MTOR,405510897
PI4KA,228182898
EPS15,725372896
CASP2,0
RPS27,114323699
ABL2,114175399
FRK,338963397
HELZ,111473699
RBM34,0
WAS,0
HTT,252319598
SLC1A1,0
SLC1A4,114497699
MCAM,118780599
DCC,0
MATR3,1340337695
GRK6;GRK5,116943799
GPD2,0
SSR1,138693999
RANBP1,117991099
PSMC4,0
NKX2-1,266265999
VDAC2,131305999
CBX5,459019897
USP5,0
MAP2K4,0
MKI67,0
PHKA2,124357999
PHKA1,0
NOP2,0
ATRX,1933797489
CRK,118229799
BAG6,711480296
NSF,114333199
MAP2K3,0
MAP2K3;MAP2K6,0
RPS10;RPS10P5,114000199
NEDD4,0
YAP1,468277997
UTRN,719374195
IQGAP1,376564197
PLA2G4A,890719996
RAP1GAP,355895497
CAPZA2,113774099
CAPZB,118563499
SCTR,116520199
ZFP36L2,229095498
LIMS1,0
LEPR,0
RFX2,118669499
RFX5,237529398
ARCN1,0
IFNAR2,227948698
TRAPPC10,139772999
PRRC2A,696943295
GSS,0
PTDSS1,236846798
CSNK1D,115935399
CD97,125246999
MARCKSL1,225152798
PXN,642523196
NR2C2,234791598
SLC11A1,0
NASP,286540998
FMO5,233283598
FASN,120409899
FNTA,111270799
FNTB,0
CCT3,0
ARRB1,218305999
CYB561,0
CENPA,224007598
CENPF,0
PCYT1A,454387997
PCYT1A;PCYT1B,0
HARS2,149479999
MCM2,250657998
YLPM1,226899698
RBM25,614417897
NUMB,0
CLK1,236312198
CLK1;CLK4,0
CLK2,234162798
CLK3,242628298
PSEN1,131312999
EIF2B2,0
NUP153,968960795
RANBP2,1258222094
RANBP2;RGPD4,111944499
RANBP2;RGPD4;RGPD3,114301699
RGS19,0
RGS3,236835698
PSEN2,140199999
TSC2,454438587
GSK3A;GSK3B,0
GSK3B,112658799
TAF6,0
NT5C2,0
SEPHS1,0
SEPP1,0
GMPS,113666999
LIG3,111923699
MRE11A,251690298
GNG10,234604098
EMD,539137597
SLC26A2,0
SERPINH1,115821499
PDLIM4,389583298
PEX5,0
ERF,112220099
VASP,140487999
DNM2,0
CDK7,150654999
HLCS,0
CDK9,114991399
LRBA,522084197
BCAM,161447999
CCT8,0
PAPOLA,0
FXR1,0
FXR2,246533998
RAB7A,206126999
RAB9A,0
RAB27A,0
SCNN1B,0
PLCD1,137201999
DAP,118899299
MMP15,0
NOVA1,0
ZNF84,0
SMARCA2,546584997
SMARCA4,722489395
BCAP31,0
P2RX1,0
TPMT,122222999
RENBP,113591699
MECP2,584691998
HCFC1,127136999
CAV2,531755997
ALDH3A2,112333299
HSD17B4,0
GPM6A,0
KCNQ1,0
CLCN7,342635998
VAMP7,111821599
RPS6KA3,264121998
RPS6KA3;RPS6KA6;RPS6KA1,152653999
PRELP,0
CCNH,113538899
MNAT1,112733699
NEK4,115032399
HNRNPA3,119699299
PGD,0
HNRNPM,364441597
KPNA2,0
NCBP2,0
JAK3,0
ARHGDIA,0
SLC7A2,112006999
AGFG1,355116297
HNRNPF,0
STAT2,0
MSH6,720694195
KIF11,0
VAV2,0
RBM5,249230998
EFNB2,0
DGKQ,0
CAPZA1,112178899
HMGA2,0
CRIP2,0
NUP98,1067436894
BLVRA,113093399
SLC25A1,0
DAPK1,0
ARFIP2,0
ARFIP1,287831998
ACLY,440417197
MVD,0
COPA,113270699
RCAN1;RCAN3,0
SMTN,111482299
SLC16A1,114251199
IST1,112227499
SUB1,113386799
CLNS1A,370675999
HIRA,0
ATXN3,0
ATXN1,344325897
ATN1,345562797
TERF1,126024999
PMS2,0
USP14,118879499
PRKAA2,0
PRKAA2;PRKAA1,257699498
RAD23A,202315999
RAD23B,305763198
EPHB4,0
AK2,116370399
NAPA,114512399
AIF1,205822999
EIF5,0
SLC12A2,381509597
PSMD4,125780999
VCP,0
MFAP1,1288563996
AQP4,128545999
NCKAP1L,113180899
MLLT4,1331414393
MLLT6,228802998
ELL,0
BRPF1,229233798
NAP1L1,0
ADAR,254215498
LAMB2,0
CDH6,114691299
CDH11,517540797
FOXA1,589384197
TPD52,145392999
PKNOX1,0
HNRNPH2,0
EIF3B,0
FCGRT,114499699
MARS,0
AP1S2,0
HDAC4,385618697
CLDN12,116994599
CLDN18,232173268
BCAR1,0
STX17,0
SIK1;LOC102724428,0
RWDD2B,112534499
UBASH3A,0
WDR4,130046999
TBX4,0
EVC,0
KLF3,115664999
RAB38,0
CORO7,363413597
CLDN2,0
NUP107,234736598
SNX16,120200699
EEFSEC,0
SESN2,0
EPPK1,1027850396
MLF1,112971499
FAM3B,0
EVA1C,0
GNG2,0
TPI1,278985999
SEC61B,520764997
PTEN,115457099
ACTB,0
ACTB;ACTA2;ACTG2;ACTG1;ACTC1;ACTA1,121049999
ACTB;ACTG1,0
ACTB;ACTG1;POTEE,0
RPS20,113118199
DSTN,116809999
RAB8A,119681199
RAB4B,112227699
RAB2A;RAB2B,0
CXCR4,117144199
RAB14,233308498
ZC3H6,0
ACTR2,112331999
RAP1B;RAP1A,0
MAX,249714998
RPS3A,0
MAGOH;MAGOHB,0
SEC61A1,117152299
STXBP1,0
COPZ1,0
UFM1,479877597
AP1S1,0
HNRNPK,710497997
RRAS2,271697498
RPS8,0
YWHAE,136187999
RPS29,111966299
TMSB4X,238625798
SELT,0
RAB11A,0
RAB11A;RAB11B,0
CNBP,0
ACTA2;ACTG2;ACTC1;ACTA1,0
RPS6,0
