GeneID,Intensity.LUAD_phos_01T
TRA2B,1217556643
TRA2B;TRA2A,740712081
AP2B1,0
VAMP2;VAMP1;VAMP3,119634940
VAMP2;VAMP3,117980740
GNAS,124013040
YWHAZ,161835040
SUMO1,203099040
SKP1,0
GNG5,242845881
TMSB10,0
YBX1,382009921
CSNK2B,0
TPM4,0
TUBA1B;TUBA4A,117181140
TUBA1B;TUBA1A;TUBA3E;TUBA1C,118557340
PAFAH1B2,0
HIST1H3A;H3F3A;HIST3H3;HIST2H3A,0
HIST1H3A;H3F3C;H3F3A;HIST3H3;HIST2H3A,0
HBB,123333940
NOMO3;NOMO2,0
HBG1,0
HBG1;HBG2,0
HBA1,0
CXADR,236079461
FAM193A,0
SH3BP2,0
NOP14,118445240
RBM6,362438521
EIF4G2,133212040
RPP30,120419240
GTF2I,250159661
SRPK2,242019681
PHC1,0
CCT2,0
BTN3A2,0
IRX5,0
IRX1,116942140
IRX3,235751281
ST5,0
PRKDC,235069981
ADAM17,154742040
ELF3,239776781
MAP1A,970689124
PHEX,0
NUCB2,0
BASP1,247337581
GPSM2,0
SSBP2,116952740
TMF1,513422162
MRPS36,0
ADAMTSL3,118292940
RPL24,0
CBX1,0
RPL19,117729340
SRSF3,407085121
MXRA7,117281540
H3F3A,0
FOXK1,929397483
PRR5,118909540
ZBED6,0
CCZ1;CCZ1B,134393040
DAB2,119825440
FBLN2,0
DGCR2,119660140
HSPG2,115445680
LRP2,0
ARHGAP4,0
EFNB1,0
FGD1,0
RBM10,892008383
ATP2C1,0
ATP8B2,0
TFAM,0
HDLBP,128774040
CDK16,117187540
CDK16;CDK17,118717640
CDK17,116118940
CDC42EP1,606441802
CLTC,0
HSF1,547188012
FKBP3,0
PLCB2,0
REEP5,115413050
HNRNPU,375491481
PLIN5,117639240
SET,276506281
SCN7A,542746462
FOXK2,121629940
RUNX1,132109040
RELB,0
AMPD2,295093881
ANK2,481581142
CAP1,0
FLI1,115336090
IFITM2,0
TFAP4,128768040
OTUD4,367138721
PFKP,120577040
XPC,636141162
CDR2,127802040
PLCB3,116992240
TAGLN,0
AKAP17A,130698040
MEF2A,0
GUCY1A3,130223040
PRKCE,0
KIF23,0
APBA1,121208340
SP4,0
SP3,149235040
DSC2,0
RPL18A,117841340
MAP2K1,0
FKBP4,0
NUCB1,197291040
SLC25A11,122247040
DST,0
CREM,0
MLLT1,117915340
MECOM,115692820
KMT2A,726721643
CENPC,150723040
LMNB2,530818462
PTS,117839040
ERCC6,235828481
CEBPZ,141312040
EIF4G1,243095381
ATP7A,120535240
NOTCH2,116678040
TLE1,0
TLE3,523424162
TLE4,237598381
PRKCQ,117534040
DNM1,125471040
PTPN12,774741643
PTK2,117541540
PTK2;PTK2B,116195640
LIPE,0
SRSF11,565910121
PRKCD,441538121
CALD1,266578581
CTDSPL2,0
PTPN11,118046540
PPP2R3A,118509240
GFPT1,637746040
EXOSC9,116355940
MEF2C,0
TYRO3,0
RUNX1T1,0
RING1,377801221
PRDX1,0
CDK18,350905321
C1QBP,0
CKAP4,361878821
PDE4B;PDE4D,0
ZFP36L1,119084240
SPAG1,123006640
KHDRBS1,203063040
MCL1,0
KLC1,128358040
SOS1,0
LRP1,287993081
ARHGAP1,668798362
SRSF4,609166662
SRSF4;SRSF5;SRSF6,251090981
PCDH1,117300740
DHX9,0
SLC20A2,502408962
GOLGA3,493344562
GOLGA2,119079840
DMTN,232860171
PDE4D,0
CD47,0
PPID,0
SSRP1,559822062
RBL2,481134662
CAMSAP2,242760481
SPIRE1,0
NSUN2,379562421
DMWD,0
RBBP4;RBBP7,0
NCBP1,484735981
EP300,360876621
FCHO2,429116521
SMAGP,0
APOBR,117433540
CGNL1,124007640
NEXN,615957821
CPSF1,0
DBP,0
KIAA0195,124896840
NUP160,153078040
SCAP,0
ARHGEF5,118301940
FOXO1,118328840
GTF3C1,643573792
KCNMA1,0
TWF1,0
SMARCB1,0
BPTF,720853743
STX4,122707040
MAP4K2,0
NFIA,668426702
MERTK,0
SFSWAP,396101521
CHD3,496672062
SF3A3,0
DPYD,0
TMEM115,122517040
ILF3,385320521
LRMP,141057040
PTPRJ,0
PTPN13,116063240
EPS8,116965440
TRAF2,249193481
FOXF1,0
FOXC1,118469740
ANK3,371835321
DLG1,117711240
TAF10,116667740
NFATC3,0
ABR,0
BNIP2,153691040
BNIP3,244251061
NFX1,0
CSTF3,120806440
TIAM1,0
ARHGAP5,0
PRDM2,355096321
STRN3,117661440
CDC16,0
STK4,124160640
FLII,0
COASY,130810040
ACACA,245522181
GPS1,232948631
SPP2,0
ZBTB17,0
USP4,0
CHAF1A,0
CHAF1B,0
REST,0
RLF,119472740
PRKAA1,0
PPFIA1,233096251
EIF2B5,169888040
TARDBP,0
PAK1,484828862
FADD,0
PAK2,180479040
CBX3,667163862
STK3,121523340
CBLB,0
PSMD2,208029040
MMRN1,1271752081
DDX10,0
TBX2,590146952
DNAJC3,115496230
SELENBP1,0
MAP3K1,0
PRKG2,115925680
SLA,116705340
SRSF9,606198662
SRSF5,136905040
SRSF6,1140367484
TRIM28,986714173
G3BP1,116078440
CLN3,403530081
NMI,115233810
SLAMF1,0
KCNAB2,0
KCNAB2;KCNAB1,121050740
SKP2,0
ATM,368236721
GRB10,0
IFIT5,0
MTA1,0
SLC14A1,0
SP140,0
PDE3B,0
PDCL,119453940
PLD1,116056440
DYNC1I2,0
MSLN,0
IKZF1,0
SNTA1,0
SNTB2,390631921
XRCC4,118448240
PPIG,629320702
TCOF1,1171644234
SLC39A6,0
SF3B2,919575602
GOLGA4,126401040
PDAP1,562727621
ADAM9,245594001
FKBP5,0
MYO9B,611771802
ROCK1,0
NFATC2,0
TNK1,121443440
GAB1,117038040
BIRC2,0
PICALM,0
MTM1,0
SQSTM1,559937462
NAB1,115906590
ATR,0
EIF4EBP1,0
EIF4EBP2,0
RIPK1,0
HDAC1,476885121
CAMK2B,0
CAMK2B;CAMK2G;CAMK2D,118347840
CAMK2G,0
CAMK2D,380367321
CAMK2D;CAMK2A,127363040
DCTN2,115580440
PKD2,272836181
SNW1,248498481
IQGAP2,236526881
STIM1,1061463343
SNX1,0
KRR1,126144040
PWP1,135486040
MTMR1,0
MTMR3,603696222
CUL4A,0
CUL4B,117599240
TP53BP2,116756240
DYRK1A,0
DYRK1A;DYRK1B,187519040
RAB31,118495640
RIN1,117914240
LAMB3,0
THOC5,614643562
SHROOM2,117097140
ITGA9,0
GNL2,0
EXOSC2,0
BMPR2,115426730
SNTB1,546764462
BYSL,118719540
RAPGEF1,365977021
PDE7A,0
CUX1,245180281
RUNX2,0
PRKG1,153215040
CDK13,614481602
IL16,116958640
CKAP5,0
CAMK1,0
HNRNPD,490794991
DAG1,117357240
PDE1C,115440180
DSG2,245542181
VGLL4,0
BOP1,563892081
SEPTIN6,0
MORC3,243175481
SAFB2,359619991
SAFB2;SAFB,557645221
EIF3A,118277740
FAM53B,0
ARHGEF7,378301221
ARHGEF7;ARHGEF6,0
EFR3A,129498040
UBAP2L,402710321
SPIDR,0
SCRIB;LRRC1,117013840
GIT2,117162940
SCARF1,0
TTLL12,0
POLA2,0
DOCK1,118418840
TFDP1,0
WRN,115908740
DPYSL3,120982940
BTG3,0
ZMYM3,367494021
DYNC1H1,254096040
TCEB3,0
MAP7,0
CTTN,801561221
TRIM25,268404481
PTK2B,124870940
FLNC,142890040
FKBP8,236047521
PDE3A,122953240
GALNT3,0
GRB7,0
BECN1,0
RBM39,552234381
SPARCL1,621041402
FAT1,0
HIC1,595936522
PRPSAP1,116982440
DHX8,0
HSP90AA2P,0
ITPR2,0
ITPR3,540581162
NBR1,0
ITPR1,182656040
RASA3,0
IRF3,120386440
KIAA0100,0
TRIP12,132270040
PUM1,254595681
MDC1,1178587865
CLINT1,122386640
KANK1,239856881
SMC1A,0
RRP1B,0
NCOA6,0
GSE1,240278481
DIP2A;DIP2B,0
BMS1,117204240
LPIN1,0
USP10,241228381
RFTN1,379467321
PPP2R5D,133758040
LBR,204439040
PTPRCAP,145732040
MVP,302482081
LTBP1,323126081
LTBP2,360707671
GOLGB1,712066913
NAA30,234185681
FXYD3,0
MEF2D,120063640
CHD4,667274802
LASP1,123148340
ARID5B,351330221
NFATC4,116826840
NFIX,616685272
ZNF638,465663552
NOLC1,127228040
NUMA1,1017475484
CUL7,0
SHPRH,0
SLMAP,0
GAPVD1,353156021
UBXN2B,118861640
ATXN7L3,0
VEPH1,117545740
HERPUD1,0
FAM175B,0
SART3,120289540
SUZ12,0
EXOSC7,0
TNIP1,117376440
EFTUD2,121227140
R3HDM1,117153440
R3HDM1;R3HDM2,0
SNX17,0
JOSD1,0
RAB3GAP1,288866081
SETDB1,0
RRS1,0
ARHGEF6,390048921
POLD3,127678040
ACAP2,358988121
BRD3,132939040
WDR43,117967940
EEA1,118107040
PDIA6,150652040
AGER,0
PLCL1,119876940
PEA15,141334040
PGM5,281926040
PRKD1,115774140
PCM1,942467544
TCEAL1,0
PPP2R5A,0
PTGES3,0
PVRL1,118903540
NONO,0
PTPRK,0
PWP2,0
RABEP1,484554062
RNPS1,0
RBBP5,0
RCN1,119413840
RALBP1,232176651
ZMYND11,0
LLGL1,117019740
LRRC41,0
TTF1,116126340
PCBP1,352024221
PCBP2,277013581
TOMM20,262679181
ANGPT1,0
MTFR1,134150040
P2RY14,0
RBMY1F;RBMY1C;RBMY1A1;RBMY1D;RBMY1E;RBMY1B,0
RPS6KA1,116136840
SAFB,0
RBMS2,0
PPP1R7,469510662
SF3A1,580275602
SHB,0
SKIV2L,362846040
SURF2,118330640
TAF11,116052440
TAF7,0
TERF2,118336540
MAPRE2,0
TEAD2,118063040
TGFBI,116637640
TGIF1,0
NCOA2,132595040
SLC9A3R2,0
TARBP2,0
SF1,413118081
TRIP10,136591040
TRIP11,123129340
MED1,0
ZNHIT3,0
HMGN3,235355681
HMGN3;HMGN2,0
JMJD1C,233169481
PTPN14,353669331
MAPRE1,0
ZRSR2,0
DLG2,0
ELAVL1,125738040
LTB4R,0
ELF2,0
NAB2,472638362
GPR68,235480681
TAB1,0
HERC1,235518281
SLC1A5,116063640
CD226,0
MLF2,0
ZKSCAN8,117579040
NCOA1,115680790
SMAD2,0
TBCC,0
STK11,0
VAMP3,0
SLC14A2,0
FAM189A2,118021340
VPS72,0
EZH2,0
ZFHX3,0
ZYX,633879602
SEPTIN7,115634590
ADRM1,0
CCDC6,821306243
E2F4,0
SLC15A2,122064040
LAMA4,0
PKN1,131811040
PKN2,127495040
TAF12,123302640
MAPK14,0
CDC37,120928540
DPYSL2,120158340
SYPL1,0
ACKR1,0
RBBP7,0
C3AR1,0
MAP3K11,0
TAF9,119708840
CALCRL,0
CTF1,0
OCLN,515137362
SRSF7,305921081
CPSF6,116834940
SMN1,307687081
DBN1,741352562
PTGIS,0
NFIL3,0
NRF1,0
FSCN1,0
MAPK6,0
IFI16,535334081
MAN2A1,0
RTN1,630851102
PPP1R3A,0
PCK2,122196840
PTPN21,233025681
PTPRO,0
UPP1,0
UGP2,0
PFKFB3,121253640
TPD52L1,0
IMMT,233361061
ARHGAP44,0
ZNF827,116499840
CPEB4,0
ECSCR,115335090
KNOP1,0
CSPP1,116794040
FAM110C,0
INF2,243895141
HLA-C,0
PDS5A,117397340
KIAA0753,0
RFX7,0
QSER1,123140640
CLEC16A,0
KIF26B,134284040
KIAA1109,0
ZNF423,0
ARHGAP31,231617821
FAM83E,129690040
AAK1,538372362
KIZ,0
KIAA1033,0
SPHKAP,0
SHROOM1,0
SLC5A9,0
ERCC6L,0
RALGAPA2,797242743
TYSND1,0
TMEM44,0
SMTNL2,0
ATG2A,0
ZNF800,0
CWF19L2,0
EIF2S3L;EIF2S3,0
UVSSA,0
LRRFIP1,470633822
EML3,364262221
TWISTNB,116819440
C1orf106,0
MAP7D1,619175702
CHD9,0
LSM12,255838081
TBC1D25,119606840
RGL3,116317940
SP6,0
GON4L,0
GON4L;YY1AP1,0
CCDC88A,0
TMEM176B,0
TBRG1,0
RABL6,237548281
LGALSL,0
PLEKHN1,116542440
SLFNL1,0
GLYR1,253107661
CRY2,120043840
C2CD3,116323040
RIC1,236737981
VPS26B,241307181
LARP7,756468202
NADK2,0
TBC1D10B,235535681
TPRN,118289540
ANO6,116673540
PLCH1,0
FILIP1L,348719581
AASDH,0
ARID4B,352227521
GRIPAP1,0
TMEM119,0
AMOT,0
SYTL3,128007040
FNDC1,118167040
PAN2,0
EPC2,117473440
ARHGAP29,361536921
PDCD4,417931121
FNDC3B,0
CRTC2,118807640
AGPAT9,145824040
C17orf85,125942040
PHLDA2,0
PDLIM3,118873340
PLEKHO1,115678410
USP39,131769040
KLHL22,121876140
SETMAR,0
CCDC92,116211240
SOWAHC,0
LBH,120472640
ARHGAP15,0
KRTCAP3,119028040
COBLL1,349988021
HS1BP3,116137440
CYBRD1,586188342
INO80D,0
ZNF385B,0
EAPP,0
PAN3,0
SDK2,122630240
PLEKHG4,0
BRDT,0
HSP90AA5P,0
DCAF6,118017240
TMEM41B,0
ODF2,0
SLC45A4,116154940
ZNF326,0
NOM1,0
ANKRD20A8P,0
FSIP2,0
DNAJC21,0
PPP6R3,150522040
KIAA2026,0
FAM76B,124001940
SH3D19,117601040
NHSL2,0
EMC4,117391040
METTL10,115900430
PPM1J,0
MIA3,139733040
WDR44,1051210724
DOCK11,0
FGD3,120601440
PRRC2B,116579640
AMER1,0
TJAP1,382677121
RRP12,173172040
TOR1AIP1,1056765843
IQSEC2,235067281
HABP4,0
MIIP,116381540
SPECC1,0
SAMD4B,119617640
BRMS1L,117008140
DNTTIP2,115409800
DCAF10,0
RABGAP1L,183194040
ERICH3,0
LRRK2,597151612
TMEM201,294279481
HIATL1,115768820
NUP188,248447481
HP1BP3,773309002
CEP170,372382421
CEP170;CEP170P1,121339840
PLEKHS1,133326040
SNAPC4,0
COL5A1-AS1,0
NOL9,0
NHSL1,0
SZT2,122228440
ZNF362,0
CC2D1B,0
FNBP1L,427986121
C6orf132,0
HIVEP3,0
MPP7,0
TMEM63B,406286021
LRIF1,0
RBM20,0
UBR4,422415721
STXBP5,122900740
KIAA1217,481621682
ARHGAP21,472130162
BEND3,118642340
CAMSAP1,0
KANK4,231948011
SYT6,0
ZNF618,0
ACBD5,235771781
RBM26,133756040
DCAF8,202944040
CEP162,0
FRY,467381862
ZBTB37,118714440
RC3H1,0
MAGI3,0
MLK4,0
SH3PXD2A,478755362
RSPH4A,117182740
DDI2,0
THEMIS2,0
SOGA3,0
IFFO2,0
AHDC1,237684881
ARFGEF3,352611621
VPS13D,840837683
LIN9,0
CROCC,839030383
TMEM164,0
MEX3C,0
RASIP1,233751521
PIK3R6,0
RIF1,236844981
STRIP1,302733081
OBSCN,0
CEP350,350952411
CDC42BPA,234740681
RPRD2,526928662
KLHDC7A,126094040
PRPF38B,589890662
TTC39B,119017940
RNF20,121538840
CACHD1,117109040
ZNF318,357286221
FAM171A1,119560440
OTUD1,0
ARHGEF16,0
ZNF691,0
MYSM1,0
TAF3,349376921
SNX30,119960340
FAM208B,116220740
DAB2IP,116358340
PEAR1,0
MEDAG,0
ZCCHC6,0
DENND4C,769484643
NAA35,0
LRRC16A,128348040
ZMYM4,246234281
ZDHHC20,347272291
TTC23,0
FAM219B,0
RNF123,0
FBXW9,118421240
ANO1,0
CD276,197343040
RNF213,119564840
AP1AR,0
KANK2,837592002
FAM21A,472220862
FAM21A;FAM21C,488465662
FAM21A;FAM21C;FAM21D,0
STEAP3,247782081
FAM91A1,147509040
ICE2,236547981
LARP1B,0
CEP135,248891011
TBC1D9B,273621581
MAP1S,923038983
ARL6IP4,133452040
ATG16L1,0
RAP1GAP2,0
OLFML2A,0
HGSNAT,130810040
TNS3,673527902
ZFYVE26,382593521
MSL1,116229040
CRYBG3,0
INTS3,130613040
ARHGAP17,0
KIAA1429,265252881
SPECC1L,709524812
C1orf95,0
PDPK2P;PDPK1,176849040
GLTSCR1L,0
UHRF1BP1,0
ATL3,117338040
MCTP2,0
IQSEC1,363471821
RLTPR,0
CIAPIN1,237090781
OTUD7B,0
RALGAPA1,364280621
ABLIM2,119029540
SIGIRR,356800421
LAMTOR1,390511821
NCAPH2,117891440
GRAMD4,118985540
KIAA0930,126009040
SMEK1,253546581
CCSAP,0
RAB12,234802381
PLEKHA7,669453902
DENND5A,0
SDE2,0
SLC8B1,0
RCSD1,508367162
NIPBL,353526021
PRR5L,116972740
CAPN13,0
ZNF280D,0
MFSD5,0
SLC18B1,119039240
HMBOX1,116715740
RHBDD2,0
PWWP2B,0
REEP3,363628741
RETSAT,0
KIAA1211L,0
RWDD4,0
PRPF40B,381290121
ANKRD54,118775440
SLC30A6,122371240
TAPT1,126894040
KANK3,524032102
PPP1R18,0
ZCCHC8,235512881
MAST2,116119040
DHX57,118280840
LLGL2,0
CC2D1A,115861140
MSANTD2,118981540
EDC4,644469902
SCYL2,0
CASC4,235940881
CNNM4,120466040
NFRKB,116601240
KLC3,0
ALKBH5,0
PDXDC1,119485540
INTS5,0
TMEM154,0
VWA1,0
PGM2L1,160656040
FBXL19,0
CTR9,278055081
AAGAB,116680740
PPIP5K1,0
ULK3,0
TTC33,118471540
MYO7B,0
FBXO38,0
TRAT1,0
RHBDF2,0
ELMSAN1,117202940
BRAT1,117125840
WDR59,0
ZC3H14,293512081
CNST,0
LARP1,784036843
ATAD2,116016140
TMED8,0
BLOC1S3,348753161
ZBED9,0
RICTOR,236113581
WDR74,0
AGTRAP,0
SAMD1,117689340
SMARCD3,0
NHS,0
SLC4A10;SLC4A7,120652340
ANKRD12,116718940
AFTPH,120107140
FIP1L1,519567762
CRTC3,116241040
CYP20A1,0
C16orf54,0
FAM198B,119616640
PARM1,0
OLFML1,0
LAYN,0
PLXDC2,249996040
TMEM108,0
CD300LG,0
CRELD2,0
APOOL,129642040
BAIAP2L2,0
TMC5,115862990
FAT4,0
ATF7IP,402711421
RANBP10,0
PACS1,0
BCOR,116841240
RAB11FIP1,493222062
RAB11FIP1;RAB11FIP2,117221840
CHRDL2,0
NAPRT,0
GIGYF2,549921362
SLC36A4,0
SCARA5,115812380
AEBP2,0
DEF8,0
NFXL1,0
ZNF704,0
NBEAL2,0
FGD5,0
CCDC141,0
SLCO4C1,0
C15orf39,0
QSOX2,0
SRCAP,0
FAM83H,1706775746
FAM65A,116428640
NBEAL1,117300840
WDFY4,116780540
MFSD6,144033040
ARHGEF18,349417141
ANKRD13D,0
KIAA1211,348754081
BEND4,0
CEP128,236247281
PIK3AP1,0
ARHGAP27,236906811
C15orf52,116591240
DENND5B,0
PNPLA7,0
FGD6,235179681
GPRIN3,0
TOM1L2,0
SYDE1,0
MICALCL,0
KCTD8,0
PLEKHM3,0
STXBP4,0
C1orf186,0
MBOAT2,0
VPS13C,272514111
USP34,0
RAPH1,241825681
USP54,0
UNC13D,0
PREX2,0
CYS1,119931040
MED13L,241429181
LARP4,116186140
ZNF767P,0
CBLL1,0
MTSS1L,120648740
NOL8,116208540
SSH2,118093740
ASXL2,236015881
CCDC80,117174840
CEP68,241524881
HECW1,0
SUPT6H,116097840
SND1,0
MARK2,0
DDX46,118106940
MON1B,256140381
DHX30,0
EIF3M,0
MEPCE,487299162
ARMCX2,0
FAM73B,351847621
RSRC2,338594081
BEND5,0
CYFIP1,0
DOK3,142635040
LPCAT2,0
TAOK1,0
SH3BP5L,118196240
EEPD1,239577081
RASGRP2,0
STRADA,0
MICAL3,116141640
ERMP1,0
TRMT1L,0
ZC3HAV1,274087081
PID1,0
GVINP1,116289340
FAM122B,474013962
SETX,237569081
KANSL1,118296240
ATG9A,370717521
PRICKLE2,116931040
POGZ,386768621
ZFYVE16,248219181
MON2,0
UBE3B,0
DENND4A,117521340
TMC7,115301010
TMC4,0
MYH14,584119081
NUFIP2,140047040
SZRD1,125211040
MAVS,381313421
CLASP1,231802551
DHX29,0
HAUS6,115677140
LIMS2,0
KIF21A,115846910
HDGFRP2,1027432684
BRAP,0
EMSY,237165681
AKNA,116832940
ARHGAP22,0
RAI1,348115281
WAPAL,129637040
IRF2BP2,759758603
IRF2BP2;IRF2BPL,0
SDK1,135405040
HSD17B13,0
APBB1IP,137515040
SPRED2,0
SPRED1,0
BTLA,0
SRGAP1,0
RBBP6,494225162
ARHGAP30,123867440
SH3RF1,0
GRASP,0
FGD2,0
RAB44,119962840
CNTRL,0
FILIP1,116396140
PIGW,126756040
ABI3BP,0
VPS13B,0
C11orf96,247987281
ZSCAN2,0
TMEM179B,231497741
GALNT7,115747220
PHLDB2,117318840
TMEM55B,0
DAAM2,129735040
KIAA1328,116405240
PATL1,287059681
TBC1D1,120805840
SYVN1,116237740
TRPT1,0
TTC7B,118418940
RBM23,122680540
PABPN1,120527440
METTL3,0
LDB1,0
PBRM1,373326121
YRDC,117309440
MTDH,840044081
CTAGE6;CTAGE15;CTAGE4;CTAGE8;CTAGE9;MIA2,134390040
KTN1,117330940
RIMS1,0
BCL9L,349664131
PHLDB1,353292921
N4BP2,253410081
CADPS2,120434040
FERMT3,116346140
FAM83A,116529640
ZBTB46,0
CASZ1,0
FAM124A,0
LUZP1,119959240
MYPOP,115825460
KIF27,0
LRRTM4,0
EXOC3L1,0
TAX1BP1,0
PACS2,117373040
LCA5,0
GLCCI1,233114381
FAM134C,1405836284
HOOK3,0
ARHGEF25,0
MON1A,0
PARG,0
PPFIBP1,360713821
SLC26A11,117046540
ZC3HC1,576407962
OSTM1,0
FCHSD1,0
GPBP1,0
PROSER2,0
CDR2L,236646131
RALGAPB,135696040
RALGPS2,118627040
LSR,398034121
ERICH1,0
CIR1,131659040
HEATR5A,0
ANKLE2,0
MEX3D,117957540
MEX3D;MEX3B,0
DDX42,0
TICAM2,0
NME9,0
XYLT1,116491840
STX12,0
PALB2,0
GATAD2A,522852362
GPSM1,0
C2CD5,473880332
RASAL3,354563621
SGK223,587849802
HIPK1;HIPK2,0
TMC8,124380940
IRF2BP1,518836862
CAMK1D,0
RHPN2,0
RHPN2;RHPN2P1,0
ERC1,0
RNF135,0
AEBP1,115985220
TMEM139,118709140
HID1,138902040
UNC5CL,0
LYSMD2,0
DENND1C,117880740
NUDCD3,0
PLEKHH2,0
AHNAK2,248553781
FOXP4,0
NOSTRIN,0
NAV2,0
LEPREL2,0
FUNDC1,0
MISP,685319802
KSR1,117425340
SPNS2,0
CEP97,0
CARKD,0
FAM219A,122508340
ARHGEF19,116434040
WDR75,0
SLC44A2,0
TEX2,353316721
FAM114A1,235599981
PLEKHM2,0
DENND6A,118882540
MGA,0
GCC2,0
SFTPA1;SFTPA2,0
PHF6,0
CUL9,117331140
LRRC8A,116935940
LMTK2,235986481
LAX1,115954770
UBR1,242740781
ARHGAP12,270887481
CHERP,722701902
ZSCAN29,0
CDAN1,0
ANKHD1,0
SUGP1,152923040
SUGP2,119383440
WWC1,116201840
ZFPM1,0
CCAR1,0
HOMEZ,0
FAM178A,0
SKA3,0
SIRT2,0
PHC2,117921440
GALNT12,124407340
BAP18,124455340
NRM,118030240
C9orf40,115967330
GPALPP1,131034040
PALM2,123014040
FAM126B,0
RBM12B,934362783
SLC35F2,0
RPAP2,0
ZC3H3,115959890
PNPLA6,235116181
SMC5,120477340
CMIP,0
PPAPDC2,126284040
MICALL2,240125981
AMOTL1,118066940
RAVER1,322187281
FTSJ3,358563721
SLX4,351059451
TMEM192,245745581
DIS3L2,0
LAS2,0
CCDC13,0
ZZZ3,0
C20orf196,0
EXOC8,0
SYTL1,116383740
REM2,0
TRIM22,0
ZDHHC23,121084440
GRAMD1C,115821740
HACE1,116765940
PHACTR4,0
RCOR2,0
RASEF,0
KIAA0319L,116855240
RTKN2,0
KMT2E,116887040
DCP1B,115890970
SCYL3,0
GPR116,0
UNC5B,117512540
PELP1,318370081
ABI1,398905821
WDFY3,0
C1orf87,0
ZNF444,0
SPICE1,0
TAGAP,0
MIER1,234365981
RPTOR,255777081
FAM177A1,367603521
AHI1,255824081
CCAR2,664697042
NUP93,0
STK11IP,372899561
ZNF687,648748032
REXO1,0
CMTR1,0
LRRC47,0
DOCK4,243970581
SLC39A11,147406040
ARHGEF28,0
INTS1,377293721
PROM2,0
ANKRD35,0
ARMC10,157935040
ZCCHC24,0
GHDC,0
CLASRP,373554821
PQLC1,153648040
AGGF1,0
SLC43A2,271159181
ASCC3,118247140
CLIP4,0
EHBP1L1,482308782
PLCD3,0
MICALL1,0
TXLNB,0
MPP5,0
STAG2,0
SYNPO,593365662
FNBP4,378355221
MFSD4,0
RYBP,0
NIN,120738940
MINK1,234921981
SPATA6L,0
TMEM55A,0
CCDC82,236383981
MARVELD2,231818431
AFAP1L2,0
ZNF276,0
AFAP1,115675580
MREG,116785340
OXR1,115739690
MPND,0
ZGPAT,0
TAB3,119146340
WDTC1,0
NKAP,159671040
TMEM57,115838450
SH2D3C,231896201
ARRDC1,0
C12orf45,115483120
FAM63A,0
CAMKK1,115872160
RNF10,0
FAM101B,0
MSL3,120713440
FAM160A2,0
CPSF7,118218440
SLC15A4,0
MYCT1,466571432
ADAMTSL1,0
ARFGAP2,126083040
C1orf52,116602840
METTL13,0
ARL6IP6,115460630
ARFGAP1,0
USHBP1,0
ZNF655,0
PAF1,234152481
CCNYL1,152313040
ANKRD31,0
UBR7,0
MB21D1,0
DDX51,139098040
ZNF513,0
CEP112,117077340
CEP120,116474540
ABTB2,0
JMY,0
C19orf47,0
TMEM102,0
KRI1,567980162
TC2N,350669821
POC5,232982671
ATG16L2,0
ZNF579,0
ZBTB38,121607140
PRPF38A,449053081
KDF1,0
ZNF511,0
ATP11C,117091440
ZFP62,0
KDM1B,0
AVL9,0
SLC43A3,0
GOLM1,135377040
COLGALT1,0
SIDT2,116734340
TMEM87A,395877081
PCSK9,0
HSD17B11,0
FAM63B,0
ATAD1,0
PPAPDC3,116049440
SCCPDH,117716840
FAM134A,260650681
SERBP1,373940061
KCT2,115957170
LEMD2,626419962
RBBP8NL,117598740
HJURP,0
NFATC2IP,0
CHST4,0
DAGLB,239156581
RNF169,0
ZBTB44,119398640
KIAA1407,0
GALNT11,0
SMG8,117722340
RNF214,117271040
PPFIBP2,239798181
LSM14A,544051121
CCNY,336167081
ZNF280C,0
MAPK1IP1L,126396040
PAPD5,0
EHBP1,232678881
RBM15B,610962502
TNRC6A,0
PSD4,234265701
PHC3,241525181
TMEM104,120361640
CNNM3,121835240
RGS22,0
ABCF1,276538081
GLIS3,0
PIK3C3,0
CATSPER1,0
SRFBP1,235055721
FAM83F,0
NGDN,240490281
SUPT20H,0
PDZD8,232530181
C1orf162,0
EXPH5,0
NAV1,0
PPHLN1,168091040
KMT2C,482213662
DOCK8,116299240
SYNE1,412295721
ZNF397,0
USP32,0
BOD1L1,482075862
ARID1B,115605740
FLCN,117616140
NUP35,116159340
REPS2,115389690
ENGASE,115808490
GPRC5A,144269040
ADCY4,0
TOR1AIP2,117907840
TSTD1,0
MYRIP,0
CADM4,0
PJA1,0
OR4D6,124438440
ZNRF2,0
ATL2,0
LILRB4,120262740
LILRB4;LILRB1,0
KDM2B,0
MOSPD2,0
DDX55,0
NEDD1,0
NCOA7,235146631
THOC2,231884741
INADL,363587121
VANGL1,0
OCC1,0
SNIP1,352542521
PPP1R14C,0
WDR48,0
PPP1R35,0
MPLKIP,0
SMARCC2,1013013463
GDAP1,0
DEPTOR,116645040
SLC35B2,120478540
PUM2,261117781
GOLGA5,157543040
KLHDC4,120149340
SHKBP1,0
ZSCAN18,0
BAHD1,0
SLC35G2,0
FAM213B,0
ZCRB1,0
RAB3IL1,117817940
TBC1D16,117305640
WDR20,121303340
TRMT10A,117137940
MDM1,0
TBC1D15,243591981
TMEM163,372334921
POC1B,116751840
SPATA18,118193940
FAM110B,0
IFI44,0
PI4K2B,121063240
STT3B,301204081
ZNF507,0
SPPL2B,0
