GeneID,Intensity.LUAD_phos_04T
HDAC3,130365634
SIGLEC5,0
STX7,402066302
TOX3,0
FOXP2,128149504
TNRC18,528533536
SLC16A3,135643234
SLC31A2,135101934
ABCC3,436154802
ABCC4,567345536
ABCC5,0
CD3EAP,0
MSH4,0
PER1,257755248
RNF113A,128934134
KDM6A,258313568
CLDN3,301570868
FFAR2,0
ZZEF1,137535934
ASAP2,128123224
RRP8,388672502
PJA2,129724634
SIPA1L1,530951476
ARHGAP6,0
PHF1,128984234
GPR39,0
SEPTIN4,127945134
DYNC1LI2,274244468
PSMD3,0
SART1,282976934
SPINT2,0
HSPA12A,0
CCP110,134800134
ADCY6,263888168
CTIF,259534068
PPIP5K2,0
MAP3K7,261670068
RIPK2,256543018
RASA4;RASA4B,130662734
WDR62,128403534
PRPF3,142745934
TXNL1,0
TPD52L2,287516868
SYNJ1,135748834
EIF4G3,266017568
CBFA2T2,257083668
AKR7A2,129002534
EPB41L2,523890296
TGOLN2,327974868
WIPF1,0
ATP8B1,129798334
FOXO3,0
SMAD6,0
SGCE,0
LAT,0
RGS14,129635234
RNF13,0
AKAP10,129326734
SYT7,256465568
DENR,150697934
SPRY2,129054534
DNPH1,0
CHMP2A,0
RGS10,0
BUB3,129059334
AKAP7,0
ACTN4,256018968
ACTN4;ACTN1,0
ACTN4;ACTN1;ACTN3;ACTN2,0
PRKAB2,261099608
STX6,128687634
SYNGR2,137473934
SGTA,0
ENSA,263084568
ENSA;ARPP19,0
STRN,127817374
RRP9,401129902
C21orf2,128254114
AKAP8,399891302
ZBTB14,128540634
NRD1,133998734
CALU,0
AHCYL1,131493034
KIF1C,258111868
TYROBP,129053234
FIGF,0
PEX1,271579168
RAD21,0
TIMM8A,0
KALRN,0
DHX16,263135368
SSSCA1,0
PPP1R12B,0
BNIP3L,808994504
SH3BP5,0
PLIN1,0
BAI3,0
MED14,139817934
PCDH7,0
PRPSAP2,132222034
SMARCA5,396386702
GPRIN2,0
SPAG9,681181736
SUSD5,0
MGRN1,130011034
SIPA1L3,392582602
ZFC3H1,128034744
TRAK2,0
LZTS3,0
KIAA0556,274708068
AQR,0
MAST3,128515834
ATP10A,0
ZEB2,129695834
MCM3AP,133797634
KIF1B,390957802
KDM1A,395343302
TBC1D4,386502402
FZD6,261244068
HBP1,0
PPL,702275130
EVI5,0
LY75,130200734
PLXNC1,141108934
MPZL2,0
ACSL4,0
SNX3,129410834
DOK2,128684834
STX10,0
MGEA5,265349268
ADCY9,128801334
SORBS3,688326940
EIF4EBP3,0
NEMF,130970634
GMDS,0
NMT2,0
GREM1,0
EIF4E2,129489334
CCNT2,262745768
SELENOF,0
PDE8A,0
PDE8A;PDE8B,0
PLIN3,0
SLC16A7,0
MAFK,0
PRMT3,268506468
KPNA6,0
UGDH,0
LPXN,0
SNX2,699675070
DPM1,0
USO1,266235768
TOM1,694519770
PFKFB2,258089168
EIF5B,1405460471
GAS7,130352034
BRD4,142162934
OPHN1,0
PPP1R11,526477736
RNASEH1,130692134
NBN,257266198
NOL3,128762234
DTNB,0
LILRB3,257351868
LILRB5,261673268
MITF,0
SRGAP2,0
SRGAP2;SRGAP2B;SRGAP2C,130024134
NOS1AP,133747334
IGSF3,135498734
DENND4B,127751974
TMCC2,134758834
CBFA2T3,0
LRP4,0
LDB3,0
N4BP1,129453634
ROCK2,0
CLASP2,131690534
COBL,0
CPNE3,0
ZBED4,0
DEPDC5,128663734
ATG13,131893034
OBSL1,128290704
PHF2,936003738
PHF2;PHF8,128714834
ZC3H11A,269432368
RAB11FIP3,128149444
SOCS5,0
NPHP4,128724034
PHACTR2,133248434
PPP6R2,257813228
CNOT3,0
ANKRD17,390118202
SIN3B,0
DNAJB6,130449834
SNN,0
VPS4B,0
VPS4B;VPS4A,0
ENTPD3,128096454
ZNF217,130960234
H2AFY,418733902
FLNB,662344470
NCOR1,651290620
VAMP4,257380208
PEX14,396744002
TRIM3,131502934
ULK1,0
SLC43A1,128312834
SEC22B,740186936
DEAF1,0
PRPF40A,703142570
TACC1,141012934
GIGYF1,387815602
LRCH4,569312736
SAP30,0
MED24,414178102
KATNA1,129436734
ERN1,0
PSIP1,793899104
SRSF10,331320168
CLDN11,0
TNFRSF21,131137334
TADA3,0
SF3B1,1057543413
WBP4,127532594
SKAP2,0
PRKRA,395486268
RPS6KA5,0
MYCBP2,793016104
NPM3,0
PRDM1,0
REM1,0
SNRNP200,326186934
OFD1,129320234
TOM1L1,0
RPS6KA4,398802302
SURF6,131534434
UTP20,133553534
NUP155,153824934
TCEA3,135911234
PALM,0
GRAP2,129548034
CAPN15,0
BCAR3,0
EIF3G,373740868
EIF3J,391623602
PPP1R37,128671234
DGAT1,0
CCNK,0
DYSF,0
PIAS1,132054134
FLOT1,129787234
TRIO,0
MPDZ,257911068
CPD,313813868
SASH3,256684998
GLRX3,0
RSL1D1,388181138
WFS1,258562498
NEBL,265280468
RNF8,130288134
PDE5A,0
ZFAND5,128272794
SRP72,140459934
RECQL5,144492934
URI1,129428534
STK17B,133159934
ECM2,0
MTA2,138652934
USP1,0
STK10,397504902
PRKD3,266888368
PRKD3;PRKD1,134244634
GFPT2,128936834
TPPP,129187134
KBTBD11,131096834
ATP10B,0
TOMM70A,390527468
MYO1D,0
TOX4,130738534
MICAL2,0
KIAA0754,257540938
SUPT7L,136911234
FCHSD2,0
UFL1,134441434
SORBS2,1100810273
TMCC1,270381068
PHF14,535335836
SASH1,909798298
TMEM63A,260713068
FARP2,127876414
UBXN7,127788264
SUN1,133701634
PROSC,129679034
PRPF6,130447434
PCF11,512849866
FRYL,258080868
CDK14,127668374
GLCE,0
ABLIM3,516596796
KDM4B,0
KDM4B;KDM4E;KDM4C,0
SLCO2B1,143497934
WDR47,128093594
TRIM37,128919534
SEC31A,768118570
CEP152,0
FAM13A,0
ARHGEF15,0
TJP3,687252320
YIF1A,129238834
UBR5,298633368
FSBP,0
SCAF4,143481934
UBE4B,136751534
SCEL,922241638
VAMP5,128740334
RTN3,0
ZNF205,283913868
EPN2,261902068
STBD1,128636434
ZRANB2,524236502
LUC7L3,0
KIF20A,0
MBD4,128141134
SBF1,127558684
KAT7,785230204
ABCC6,0
PDE8B,0
KCNK5,0
VAPB,683721870
SNAPIN,263895068
MPZL1,536485976
PGLS,0
TACC2,876217204
TRIM16,0
ZBTB7A,420587902
MAP3K6,0
SLU7,263794868
PGM3,0
RAPGEF3,0
CD2BP2,435388502
MED26,129807334
ZFYVE9,130591434
SVIL,1345686231
BAG4,0
SLC34A2,0
PARN,264768568
FMNL1,306393268
CLDN7,129913734
ABCA1,129762634
SEC24B,128423134
LPHN2,388433502
CBX6,0
NADK,0
SFT2D2,0
ACSL3,130119234
POLR1A,0
PCNT,647997770
CNOT4,0
NFATC1,256033878
ASMTL,128124194
CDS2,642518856
FGFR1OP,268865868
PPP1R3D,129224134
BRD1,0
POP4,0
HERC2,130174634
HERC2;HERC2P3,263953768
OXSR1,130843534
PTBP3,138034934
STARD3NL,422550902
WIZ,0
DDX58,0
STAU1,0
TMEM50A,128237294
BAG2,0
BAG3,695532720
MAP4K4,129789334
AIFM1,279725168
LATS1,130313334
TSPAN13,0
ABHD16A,129748034
C6orf47,258468138
EOMES,0
S1PR4,0
BCL10,0
MOCS2,0
PEX11B,0
PAK4,266596268
CHEK2,0
APBA3,128430934
LDHA,0
ALDH1A1,0
CYB5R3,127697354
PNP,0
ABL1,258555368
EGFR,269667168
PGK1,145312934
AK1,0
F9,0
PLG,0
CA1,0
CA2,0
SERPINC1,128378434
SERPINA1,0
KNG1,297386934
FOS,0
MYC;MYCN,128196754
PIGR,417027732
HLA-B,0
HLA-DRB1;HLA-DRB3,0
HBD,0
HBD;HBB,0
COL1A1,0
SPTA1,128132354
APOE,0
APOA2,127951534
FGB,0
MBP,129301934
GYPA,396734402
SLC4A1,440286502
FN1,0
AHSG,0
TFRC,0
FTH1,320717868
VTN,0
HMGCR,0
CAT,129348534
RAF1,0
RAF1;ARAF,144258934
ALDOA,534465796
ANXA1,0
APOB,133565234
NR3C1,0
TK1,135776734
CD74,133183734
SEMG1;SEMG2,0
GAPDH,161836934
ERBB2,690244360
TP53,0
SLC4A2,143462934
GYPC,0
ATP1A1,132784534
ATP1A1;ATP1A3,0
ATP1A1;ATP1A3;ATP4A;ATP1A2,128756034
APP,0
HMGN1,425619802
PRKCG;PRKCB,176469934
SLC25A5;SLC25A4;SLC25A6,0
ALPL,141772934
ALPP;ALPPL2,0
EIF2S1,127969184
ICAM1,176967934
RPLP2,134510734
RPLP0;RPLP0P6,260400668
JUN,132721234
JUN;JUND,132565834
SSB,127970614
PRKCB,0
KRT18,1171553274
UROD,0
FYN,0
GSN,0
RB1,0
PTMA,140146934
CDK1;CDK3;CDK2,268766968
ATP5B,0
S100A9,130503934
S100A6,0
APOA4,0
ENO1,128040074
ENO1;ENO3;ENO2,0
NPM1,418334902
TPM3,130674534
TPM3;TPM1,0
EPHX1,0
NEFM,0
CENPB,137504934
P4HB,0
FES,0
CSF1R,0
CTSD,0
ANXA2,0
ANXA2;ANXA2P2,801238970
GP1BA,0
CAPN1,0
ADRB2,0
BPGM,0
APRT,129842134
EPRS,532239836
HNRNPC,565391226
UQCRH,0
YES1,142501934
LYN,307559868
SFTPB,131030934
GJB1,0
SP1,0
ZFY;ZFX,0
ANXA6,0
NGFR,0
ABCB1,0
SLC3A2,0
NR3C2,0
HSP90AB1;HSP90AB3P,446556934
SRPR,407770002
MME,134338434
PDHA1,146228934
PDHA1;PDHA2,383691868
PTPRC,128703534
MET,129603334
ADRB1,0
SNRNP70,300098668
HCK,0
ITGA5,0
NFIC,392698002
RPS17,151497934
ANXA5,0
RPSA,0
IL6R,0
ADRA2A,0
SNRPA,0
HOXD4,0
GSTA2;GSTA1;GSTA3,0
SNRPC,0
LGALS1,0
TPM1,129370834
CLTA,0
ANXA4,0
CNP,0
CD7,0
HMOX1,0
CSF1,0
PDGFRB,0
HNRNPA1,716421802
HNRNPA1;HNRNPA1L2,132071334
PARP1,0
ALDOC,0
TFPT,269208868
ATXN1L,256884288
POLR2M;GCOM2,128878034
SMIM13,267874468
RGPD1;RGPD2,134095434
RGPD1;RGPD2;RANBP2;RGPD4;RGPD3,0
HSPA1B;HSPA1A,141085934
HSPA1B;HSPA1A;HSPA6;HSPA7,0
PGBD3,0
GLI3,0
ZBTB48,0
GLI4,128264944
TROVE2,0
RRAS,0
ARAF,260663468
HIST1H1E,311047868
HIST1H1E;HIST1H1B;HIST1H1D;HIST1H1C;HIST1H1A,0
HIST1H1E;HIST1H1D,170780934
SPP1,520785736
PTPRF,0
NR2F6,259534568
NR2F1,0
MAPT,0
PRKAR1A,185624934
KIT,267146668
HSPD1,139512934
CLU,0
IRF1,0
HSPA5,0
MAP2,422772202
SLC2A1,131951934
SLC2A3,0
EPB41,542691136
PYGB,0
RALA,0
BCR,400831602
ERG,0
TOP1,0
TOP2A,792323404
G6PD,0
ESRRA,130144534
DMD,390957712
SFTPC,127976044
IGF2R,610664802
SRF,268472568
MS4A1,0
COL6A1,132036934
COL6A3,129672334
TPR,534899156
ANXA3,0
BCKDHA,386076868
SKI,0
ACTN1,0
ACE,0
CDH1,0
SRC,465571202
XRCC6,127992884
UNG,128759134
NR2C1,0
GP1BB,145926934
RNH1,128993134
CYBA,283160868
SCG2,0
CFTR,128430534
VCAN,599193436
ITGA4,133747634
CEACAM1,0
HLA-A,441180702
HLA-E,0
HLA-DRB4,0
LCP1,295815868
PLS3,127839224
APEH,0
GYS1,262280588
PRKAR2A,1253266436
CCDC130,129770934
CD99,127994804
PRKCSH,0
HCLS1,128722834
PKM,133240934
HSP90B1,256562478
SLC2A4,0
HNRNPL,0
DARS,0
ETS1,0
JUP,130756634
BRAF,136261334
PVR,0
PGAM2;PGAM1;PGAM4,0
IFNGR1,130206934
B4GALT1,133395134
EZR,128413634
ATF2,414092602
UCHL3,0
FOSL2,259164368
NME1;NME2;NME2P1,130336734
HIVEP1,0
RPS2,128405434
TCF4,0
TCF3,130824734
DSP,900250804
MUC1,264987468
CD44,273924568
ITGB4,0
SPN,430038902
CBR1,130084234
CREB1,0
PECAM1,257100168
PPP3CB,0
NCK1,141535934
GCFC2,522187336
HIST1H1B,902806836
HIST1H1D,326239868
HIST1H1C,887327868
POR,131010134
EPB42,0
MGMT,0
ATP2A2,149410934
STMN1,268596068
STMN1;STMN2,0
YBX3,402422302
YBX3;YBX1;YBX2,128390534
ZNF22,164841934
ZKSCAN1,130733234
ZSCAN20,0
HMGA1,656543336
TMEM11,0
IFNAR1,0
PRKCA,569786036
JUNB,0
GJA1,134183834
UBTF,129013034
JUND,133363334
ATF7,0
PRKACA,136440934
PRKACA;PRKACG;PRKACB,0
DES,475369002
PTPN2,129083534
CTPS1,292297868
PFKL,0
IGFBP3,0
SPI1,0
TCP1,129557934
PTPN1,137643934
ARF4,128504834
PTPRA,130908134
NELFE,438652732
LAG3,0
PGAM1,256776578
PGAM1;PGAM4,130809434
RCC1,346789068
SDC1,263683868
LIG1,385560272
XRCC1,641148036
PAM,0
MYL12A;MYL12B;MYL9,383651868
PLCG1,128040764
NCL,1365891341
ELK1,0
TRIM21,0
TFEB,127812234
TFE3,258424708
SLC9A1,771299970
ITIH2,0
NFKB1,128783134
NCF2,130742334
TYMP,264002668
ATP2B1,276512668
ATP2B1;ATP2B2,129680834
EIF2S2,417313202
CD33,129255634
TPSB2;TPSAB1;TPSD1,0
CD22,0
RAB4A,0
RAB6A,0
MX2,0
LMNB1,545831416
LMNB1;LMNB2,148527934
HOXA5,0
BCL3,130998234
CAST,918717084
PTMS,0
CDK11B,0
CDK11B;CDK11A,691095590
CSRP1,135536234
FLNA;FLNC,0
NF1,523996536
MAOA,129487934
S1PR1,0
TNFAIP3,0
TAF1,131592634
C5AR1,156001934
TBXA2R,260123568
MSR1,142558934
VDAC1,177712934
ERBB3,141039934
TGM2,0
OSBP,1321401987
FBL,0
CDH3,0
PAICS,0
SCP2,0
UBA1,127861864
ENPP1,0
FGFR4,128271454
HIST1H1T,0
HNRNPA2B1,129672534
RFX1,0
CBL,128627734
PRKACB,131063434
MRC1,143375934
FBLN1,142970934
TCEA1,320494868
SFPQ,127733304
KEL,0
HRC,134164134
RPS3,311056934
PTPRG,0
PTPRZ1,0
SP100,1108445883
MCC,0
NFYA,133572134
CFL1,186786934
EIF4B,954586518
ATP2B4,403572352
PAX7,274032368
EEF1B2,566382786
AKAP5,0
IGFBP5,0
PRKCH,391071162
TNC,319758968
POLR2A,788849674
APC,0
ADRBK1,135854834
PTAFR,0
F2R,0
MCM3,416068702
BRD2,129079334
FAS,0
YY1,163491934
DNAJB1;DNAJB4,0
DNAJB2,0
ATP5A1,0
PSMA3,0
MSN,263671468
PTPN3,260494368
DNMT1,131900234
U2AF2,303414468
RPL13,0
PTBP1,128740234
ZFP36,0
PLN,134935934
IL3RA,0
STOM,256815968
MAPK3,357669868
MARK3,129685034
MARK3;MARK2;MARK4;MARK1,137802934
ARNT,0
RPA1,0
DCK,0
CAD,0
CALR,0
PDE4A,128536734
MAP4,1472217001
PIK3R1,0
PSMA5,0
HLA-DMB,0
CHAT,0
TEAD1,0
SMARCA1,137019734
MAPK1,369139868
ERCC5,396569602
GRN,0
PTPRM,0
EPHA2,0
EPHB2,130472734
PTPN6,128510334
SHC1,134369134
ARID4A,128168394
KDM5A,260372268
TKT,261793968
NOS3,395723602
LMOD1,396767702
OAS2,0
MARCKS,1039910905
AQP1,271160268
PRDX6,129952334
PEBP1,273757968
FCER1G,159220934
CDC25B,0
NKTR,399061702
NMT1,285577968
HLA-F,0
LRPAP1,0
ADSL,131783934
CLIP1,0
CLIP1;CLIP2,137421934
PRKAR1B,0
PRKAR2B,444300802
RRM2,127950874
SDC4,0
HIVEP2,0
SLC6A4,134954934
AKT1,129054334
AKT1;AKT2;AKT3,0
AKT2,0
HNRNPH3,0
HNRNPH1,128077794
HNRNPH1;HNRNPF,0
HNRNPH1;HNRNPH2,189330934
STIP1,127994754
S100A11,131958534
VIPR1,0
CCR1,402752302
PYCR1,0
SLC8A1,128375234
ELF1,257268568
ICAM3,0
ACSL1,0
KIF5B,146298934
CSTF2,133356334
ABCC1,134011434
SDC2,0
EVI2B,403551302
EPHX2,0
HSPA4,127980044
CTNNA1,699257236
CTNNA1;CTNNA2,1017683736
CTNNB1,923083060
BMI1,258492868
NF2,0
RDX,0
RFC1,0
GTF2F1,681019370
SPR,0
HRH1,127689044
PTGER4,0
THBS2,0
FBN1,152955934
IRS1,384024322
MYH10,1075468073
MYH10;MYH11,0
COPB2,664976068
ADD1,779056870
ADD1;ADD2;ADD3,130944034
BSG,133083434
NUP214,849234804
HNF1B,0
SOX5,0
SOX5;SOX6,128427534
SLC16A2,131313334
GJA5,131792134
MAP2K2,350524868
MAP2K2;MAP2K1,129873234
CPOX,0
RPL4,128410434
PGM1,0
ACVR1B,129857834
GNL1,267385268
ACVRL1,394499692
TGFBR2,257501748
HPCAL1;HPCA;NCALD,0
ZEB1,0
TAGLN2,240456934
TALDO1,0
RBMX,152158934
RBMX;RBMXL1,327726934
COIL,269372868
EIF4A3,0
COL18A1,128004784
CAPG,0
CAP2,0
IL6ST,393159062
TXLNA,0
PSMB10,0
PBX2,127916814
MLH1,0
STAT3,306683168
USP8,277672768
PEX19,262239968
MDH1,0
ETV3,0
CASR,0
BCL6,128312534
CETN2,156359934
ETV6,611247536
NAA10,0
KDM5C,0
PPP1R2,0
PPP1R2;PPP1R2P3,287801868
MAP3K8,0
SLC19A1,128568834
PRKCI,128481434
ELK3,0
TMPO,664103336
STAT1,152035934
STAT5A;STAT5B,129209634
ARHGAP25,259581168
MTOR,133567134
PI4KA,260547268
EPS15,455263002
CASP2,0
RPS27,128702834
ABL2,129304734
FRK,132040234
HELZ,0
RBM34,131570234
WAS,0
HTT,553885536
SLC1A1,0
SLC1A4,128189634
MCAM,256525508
DCC,0
MATR3,939951104
GRK6;GRK5,134806434
GPD2,127613924
SSR1,129567534
RANBP1,129437634
PSMC4,130853134
NKX2-1,261696934
VDAC2,150479934
CBX5,515657896
USP5,0
MAP2K4,0
MKI67,0
PHKA2,133573834
PHKA1,0
NOP2,132236034
ATRX,1629040079
CRK,0
BAG6,558423436
NSF,0
MAP2K3,0
MAP2K3;MAP2K6,0
RPS10;RPS10P5,0
NEDD4,0
YAP1,547678636
UTRN,271206668
IQGAP1,280934868
PLA2G4A,1570163473
RAP1GAP,265806268
CAPZA2,129833534
CAPZB,260352968
SCTR,0
ZFP36L2,0
LIMS1,0
LEPR,0
RFX2,128126664
RFX5,132483334
ARCN1,0
IFNAR2,129487534
TRAPPC10,0
PRRC2A,1330107801
GSS,129632234
PTDSS1,261846468
CSNK1D,131824334
CD97,129973534
MARCKSL1,409156202
PXN,783946684
NR2C2,0
SLC11A1,0
NASP,265701068
FMO5,0
FASN,411159372
FNTA,0
FNTB,0
CCT3,128278804
ARRB1,258666558
CYB561,0
CENPA,293087868
CENPF,256440668
PCYT1A,268618068
PCYT1A;PCYT1B,0
HARS2,135461334
MCM2,572043326
YLPM1,257568398
RBM25,426721902
NUMB,129321134
CLK1,133800934
CLK1;CLK4,0
CLK2,132027834
CLK3,266375268
PSEN1,0
EIF2B2,0
NUP153,1255508577
RANBP2,1647972498
RANBP2;RGPD4,130246534
RANBP2;RGPD4;RGPD3,133217934
RGS19,0
RGS3,262732788
PSEN2,385749502
TSC2,525774796
GSK3A;GSK3B,146243934
GSK3B,260674968
TAF6,262225068
NT5C2,0
SEPHS1,0
SEPP1,0
GMPS,129638634
LIG3,0
MRE11A,260720568
GNG10,0
EMD,542062646
SLC26A2,130376334
SERPINH1,130582334
PDLIM4,148356934
PEX5,0
ERF,0
VASP,128170004
DNM2,0
CDK7,134159134
HLCS,0
CDK9,128052994
LRBA,1359565541
BCAM,129378434
CCT8,0
PAPOLA,0
FXR1,0
FXR2,403519812
RAB7A,202942934
RAB9A,0
RAB27A,127432164
SCNN1B,264958068
PLCD1,132272234
DAP,130302434
MMP15,0
NOVA1,0
ZNF84,0
SMARCA2,705430670
SMARCA4,1109673073
BCAP31,128565234
P2RX1,0
TPMT,130663834
RENBP,128016874
MECP2,213329934
HCFC1,539604636
CAV2,269594868
ALDH3A2,135217734
HSD17B4,278859768
GPM6A,0
KCNQ1,0
CLCN7,263928668
VAMP7,0
RPS6KA3,271361568
RPS6KA3;RPS6KA6;RPS6KA1,136630334
PRELP,127803104
CCNH,0
MNAT1,0
NEK4,0
HNRNPA3,0
PGD,0
HNRNPM,0
KPNA2,128504934
NCBP2,127982004
JAK3,128266534
ARHGDIA,131078034
SLC7A2,0
AGFG1,276394168
HNRNPF,0
STAT2,0
MSH6,813792934
KIF11,0
VAV2,0
RBM5,129901134
EFNB2,0
DGKQ,255964858
CAPZA1,0
HMGA2,0
CRIP2,132950434
NUP98,1044773839
BLVRA,0
SLC25A1,0
DAPK1,0
ARFIP2,160485934
ARFIP1,277030368
ACLY,291576868
MVD,0
COPA,131998834
RCAN1;RCAN3,0
SMTN,128263304
SLC16A1,0
IST1,128723034
SUB1,790202504
CLNS1A,183072934
HIRA,258580568
ATXN3,0
ATXN1,0
ATN1,526223836
TERF1,134549234
PMS2,0
USP14,0
PRKAA2,128499234
PRKAA2;PRKAA1,136061934
RAD23A,281396268
RAD23B,485753802
EPHB4,0
AK2,0
NAPA,0
AIF1,145040934
EIF5,0
SLC12A2,390362572
PSMD4,129535134
VCP,0
MFAP1,1149589639
AQP4,362455868
NCKAP1L,0
MLLT4,947359348
MLLT6,260516868
ELL,131730934
BRPF1,260791068
NAP1L1,0
ADAR,270706268
LAMB2,0
CDH6,133703234
CDH11,278193368
FOXA1,137816934
TPD52,137879934
PKNOX1,129129934
HNRNPH2,0
EIF3B,0
FCGRT,129300034
MARS,0
AP1S2,128066494
HDAC4,288442868
CLDN12,129838834
CLDN18,521716736
BCAR1,0
STX17,0
SIK1;LOC102724428,0
RWDD2B,0
UBASH3A,263820668
WDR4,0
TBX4,0
EVC,0
KLF3,0
RAB38,0
CORO7,261108068
CLDN2,0
NUP107,130248734
SNX16,130434634
EEFSEC,0
SESN2,0
EPPK1,424466888
MLF1,128459334
FAM3B,0
EVA1C,0
GNG2,0
TPI1,397501568
SEC61B,399045702
PTEN,262191168
ACTB,0
ACTB;ACTA2;ACTG2;ACTG1;ACTC1;ACTA1,0
ACTB;ACTG1,128099284
ACTB;ACTG1;POTEE,0
RPS20,129256134
DSTN,139190934
RAB8A,131929034
RAB4B,0
RAB2A;RAB2B,130199234
CXCR4,0
RAB14,140132934
ZC3H6,0
ACTR2,0
RAP1B;RAP1A,129151334
MAX,263167368
RPS3A,0
MAGOH;MAGOHB,0
SEC61A1,128523234
STXBP1,0
COPZ1,0
UFM1,526741736
AP1S1,129069534
HNRNPK,504671802
RRAS2,316529768
RPS8,258606368
YWHAE,136340034
RPS29,0
TMSB4X,137946934
SELT,0
RAB11A,130693434
RAB11A;RAB11B,0
CNBP,0
ACTA2;ACTG2;ACTC1;ACTA1,0
RPS6,214814934
HIST1H4A,156256934
